Topics,Helpers,Mentor,Question,text
,,leadership_anderson-clint_cpo,How should your relationship be with the people in charge of you?,"for the people in charge. I want them to know that I'm dependable and that I'm independent. Those two things are, I think, the most important for the leaders above me and for me. When I'm looking at other people, I'm dependable, which means that I assigned a task. And even if there are some problems, those will be handled by him or lower. And he's just gonna come back to me with the final result. And the independent part is, um, that once I give him that responsibility, he takes it on, uh, as if it were his own child as and he's the supervisor then and and he just comes back to me with, ah, positive result."
,,leadership_anderson-clint_cpo,What would you advise a person in this field to get to know their bosses?,"If you want to get to know your supervisor is a little bit better. I say the best thing that you could do is to be involved in whatever they're involved in. Maybe they're They have some kind of job that needs to be accomplished. And it's not your turn to do that job. Um, Well, because you're not involved in that work, you can kind of say like, hey, you know, like, what does it take to do what you're doing? Let me see, You know, be over their shoulder. Um, if they are in involved in some work, you know, you could be down there, you know, with another wrench saying, Hey, you know what? I'm here. Let me see how you operate. Um, when they are in when they are involved in your own in your work, then, um, that's a great opportunity for you. Toe. Collaborate with them. Um, sometimes you might not need him there, but say Hey, you know what? Can you please come down here? Just kind of oversee my work? Tell me what I'm doing wrong. Tell me what I'm doing. Right. Or how would you do this? This is what I do it, um what would you do in this case? They're gonna be many opportunities for that"
,,leadership_anderson-clint_cpo,How do you handle supervisors who were unable or unwilling to give you feedback?,"So for supervisors who are unable or unwilling to get feedback, Well, let's do different camps. If a supervisor is unable to give feedback on your leadership, then that just means that you just get someone else. Um, they can't. For some reason, maybe they're too busy. Maybe they're not there at the time. Um, maybe that's not their specialty. For whatever reason, Uh, it's very important for you to always get feedback on the quality work that you're doing, so it just doesn't have to be from him. Um, there's someone above him that you can go to. There are other people that he worked that he works with, that you can go to them. And there's also your fellow compatriots. Like if someone has done that job before, even though they're not a supervisor, um, they could still give you quality feedback that you can use in your own career if they're unwilling to, uh, that could be a different type of problem. Um, for the Navy, I'm pretty sure that most supervisors that I've encountered are always willing to lend a hand and give you feedback. But if they're unable, if they're unwilling to them, that's, ah deeper problem that you might need toe bring up a little bit higher"
,,leadership_anderson-clint_cpo,What encourages accountability?,"The thing that I found that encourages accountability is ownership. If there's some task that you assigned with, if you're doing someone else's task, then basically, uh, the credit will belong to that person if it gets completed. However, if they say, um, Chief Anderson, this is your job and, um, its success or failure depends on you, then that actually puts ownership in my corner. And that makes me more accountable, because I know that if it's unsuccessful, it's not gonna go to him. That's something that you always have to think about as a leader. Take on every task as if it's your own, and that way you always be accountable for it on Did you get the credit as well as the failures for it?"
,,leadership_anderson-clint_cpo,What are ways you can identify the strengths and limitations for each member of your team?,"whenever you have a new crew or maybe a crew that's doing things that they're not used to assign them the smaller tasks. You know what? Hey, um, go up and tell the CEO this comes back, Um, when? A few seconds with a fully detailed information. Then, um, thing, they're good. If they're failing on the small, tiny tasks, Then as you grow up as as their responsibility grows, you're gonna find that you might They might not be as dependable as other people. So, um, yeah, just sign them task and keep a mental record of their successes and failures in those tasks. Obviously the ones who are superstars, you just let them go. The ones who are kind of failing in that area, you kind of like give them feedback on how they can improve"
,,leadership_anderson-clint_cpo,What is the best way to develop ones' skills in working in and with teams?,"the best way to develop your skills when you're working with teams is to number one kind of get to know them. Um, what's an interesting situation is when you go into a table and you're not familiar with any of the faces that around, um, people say things that because you don't know them personally, it's just a statement, Um, that they say, And you, you don't put it in the context of the type of person that that is, uh, for instance, somebody should somebody could say, Hey, you know what we need to have, you know, all of electrical division. Go down, um, and sit around the determine generator and make sure until it's fixed. If you didn't know that, that person meant that, Hey, you know, it's like, uh, it's a department wide thing and he's not saying every single person cool down there. You could think that he's a jerk. Um, otherwise, you could Let's say he's a really strong character, strong leader, and he really does mean hey really doesn't want people to go down there, every single one of them, right? If you didn't know that he has a long history of being successful that is really respected in his unit by his department, then you also you might think he's a jerk. But if you know where people stand and why they're saying the things that they that they say, you can really respect the team a lot more."
,,leadership_anderson-clint_cpo,How is it different to manage military people vs. civilians in the military?,"generally, What I found is that it's so much more easy. Thio Thio. Have military members do the things that you want than civilians? I think that there's a long there's there a lot of reasons for this number one because you're directly in charge off the military persons progression. Um, maybe you're not directly in charge, but you can control it. All you have to do is just tell is Chief. That's kind of like telling the mom or the dad of some kid versus a civilian, and that's more like dealing with a stranger. Number one. You have no idea who is boss is. If you do, maybe they're kind of separated. Uh, even if you did know him like because they're under government obligations, um, they can't really chastised the person under them the same way that a person in the military could. So it z not night and day, but because you're more involved in the leadership structure of the military person and you can affect them. Ah, lot more. They tend to listen more, and they tend to be more. We're willing to fight for one team rather than, uh at the job site just because it's a part of their their their job"
,,leadership_anderson-clint_cpo,What makes the navy different than other branches of the military?,"I think the Navy is pretty unique because, unlike other other branches, for instance, I'm thinking of the Army, the Marines and Air Force. I'm not very familiar with them, but from what I've kind of seen is, I'm thinking of Let's say, March Air Force Base. I see lots of buildings all around, and I'm assuming that there's a floor for a department and there's, Ah, third floor for another department, and I bet that they don't interact as much. And I bet that that building that squadron doesn't interact as much with the squadron to squadron to the right. Compare that with the Navy when you take all of those buildings and all of those floors and stack them on top of each other. And now you have an aircraft carrier which has electrical division, mechanical division, the cooks, the boatswain's mates, and you always hear what everyone's doing all the time. This is the one EMC we'd like to think electrical division for fixing the mass. This is, uh, we'd like to thank the cooks for providing a good meal to everyone. We'd like to thank the boatswain's mates for guiding us through this treacherous territory. Um, we're all in this. We're all doing general quarters together. That means everyone has, um, firefighting pack on. And we're all seeing each other, talking to each other, seeing each other in the hallways, playing cards with each other during during galley mills. Um, you have a lot more interaction with the whole entire structure rather than being so split up. So I think that that navy it builds it builds community within your work center within your department within the entire ship. And I don't think that other military branches have that as much."
,,leadership_anderson-clint_cpo,Describe an experience that illuminates (Navy) culture.,"for me when I'm thinking about stories that I've had, That kind of says, Hey, you know what? I am in the Navy. Everyone knows I'm in the Navy. I feel like I'm in the Navy. Um, they all have to deal with port calls. Uh, I remember being in Australia, and we we've first we pull in and I'm telling you, there was a line of people outside the gates and as soon as you walk, walk out, you know, like, uh maybe people start talking to you. You get to your first bar and, you know, you get these looks from people, you know, you get random people sit down beside you is like, Hey, ah, you want a beer? Let let me get this guy a beer. You know, like, what's life been like for you for the last couple of months? You get those stories all the time, Um, you goto gambling halls and you see, like people just like letting off steam, you know, drinking and talking and chatting. And, um, you know, and and their many celebrities for a while, for at least you know, for days of their life they are the stars of the show, and I think that that really is the is the role that I see the Navy has played for me for, um, being really exciting."
,,leadership_anderson-clint_cpo,"How do you help morale? (e.g., when the crew was supposed to go home but needs to stay active/at sea?)","This is one one item of concern that really affect all work centers. Um, especially when you've been out there for see when people know each other and for for a long time. And, uh, you really talked about a lot of things. Um, there's not really much you can say to kind of increase the morale except for talking about the goals about the future. About like, um, once you're gonna pull in, What's gonna happen? Um, generally, you try to keep things light. You try to keep things fun. Um, but it's it's really hard. Thio do when, uh, they've already had that that fun exciting, you know, goal oriented thing the first month of deployment. What about the third month? What about the fifth month? Right. So in that case, uh, it's one of the goals of leader toe tryto get their hopes up any way possible. I found that, you know, like, food is a really big motive. Uh, incentivize er motivator. Um, maybe time off is another one thes air. Things that you know are beyond words. You actually give them something physical tangible that they can actually say. Yeah, you know, let's get our hopes up. Let's get our let's keep our hopes alive. And, um, they're gonna be lots of times that what? You have to work all day and you're gonna be like that for the whole entire week. Um, of course, you gotta talk about what's gonna happen afterwards, but during in the middle of it on the second day, that is happening on the third day, that's happening. Like I said, just keep it light and hope for the best."
,,leadership_anderson-clint_cpo,Who are the core team members (inner circle) who you relied on as a leader?,"the core team members that I found. And this is from the time that your third class all the way up to master chiefs that I've seen are the first class and the chief. That pairing combined is the backbone of the Navy. The lPO, it's his role as ah, as a chief in making is to talk to the whole entire unit, and the chief is the one that Davies out that information to the officers above, and he gets all the requirements. What? There's the things that they're supposed to do. And it's kind of like an hour glass. And the chief is the thing on the top. The sand at the top in the lpo is the sand at the bottom, you know, going going down. And that structure is so crucial. Um, where if you didn't have that, let's say you had a week chief or weak lpo. Um, then, um, yeah, it's all downhill. Downhill from there"
,,leadership_anderson-clint_cpo,"If you have trouble listening well, what strategies can help you listen well?","if I had a problem listening, Let's say they were so uncomplaining. And we have a chat, and, um, he still has the same complaints. That might be an indication that I'm not listening to him. Well, um, I tried myself, obviously. You know, he came to me, and we still didn't have some kind of communication quality communication. So in that case, I know when Thio gather help I might for our next counseling session or if one is needed, I might have a someone else come in. Say, Hey, you know what? Um, give me some perspective on the conversation that me and this other person are having. Am I wrong? It made. Maybe I'm, um, listening the wrong way. Or maybe I'm talking too much. Maybe he's too angry as a third party. You can actually feel that out and tell us where both of us are going wrong."
,,leadership_anderson-clint_cpo,What is your name?,My name is Clinton Anderson.
,,leadership_anderson-clint_cpo,What year were you born?,I was born in 1979.
,,leadership_anderson-clint_cpo,How old are you now?,I'm 41 years old.
,,leadership_anderson-clint_cpo,Where did you grow up?,"I grew up in Los Angeles, California."
,,leadership_anderson-clint_cpo,Tell me about your childhood.,"I grew up in a few different places. I lived with my grandmother in Alabama. I lived with my other grandmother in Michigan, and when I was in high school, I was in Los Angeles, California. So after being in California, then I joined the Navy, and after that time I was just adult and lived in all across the world. But Alabama, Michigan in Los Angeles. So the three main places I grew up in."
,,leadership_anderson-clint_cpo,Tell me about your family growing up.,"my parents split up when I was too young to recall. I grew up mostly with my mom and a little bit with my dad, then a little bit with my mother's mom and then a little bit with my father's mom. And then we just saw Swap back and forth, so I never stayed in the same place for more than two years. I think this popping around from place to place got me, um, really excited toe move to different places all the time. I know a lot of people try to stay in one spot in same school with the same families, but for me, I just like to travel a lot, so that's, uh, how my childhood was."
,,leadership_anderson-clint_cpo,"When you were a kid, what did you want to be when you grew up?","when I was when I was a kid. I want Thio do something completely different than what I'm doing right now. I remember my grandmother had this piano that I used to play, and after my keys, my hands went on the keys and I started listening to music. I knew I was gonna at least give it being a musician, a shot. And then I used to live with my mother and she used to draw all the time. And so, after drawing my first few cricketers, I said, You know what? I'm an artist. And I think that really stuck with me the whole entire time that I was a kid when I was in middle school, I used to live in Germany and, uh, I was going to a German school and I didn't speak German at all. And then, um, we had to learn French while I was in Germany. So I was learning French in German, and I was translating the both at home so that I knew I was gonna be, um, an international relations this guy. But none of that worked out. Eventually, I became an electrician's an engineer, and right now I'm a computer science scientists. So"
,,leadership_anderson-clint_cpo,What kind of student were you?,"when I was really young, I was a really good student. I did all my homework. I was basically straight a student up until I got into high school. Um, after I joined high school, I didn't really have a good relationship with my father. So I kind of fell off the fill out the loop. I think, Ah, freshman, my freshman scores was like a 3.8. Then my sophomore year. It was like a 3.5. And then it just like, uh after I moved from Michigan to California and I didn't know anyone and, you know, like, that's when I started with my dad. I just like, never wants to stay home. So it just fell off the off the rails eso. After I joined the Navy, I started becoming a much better student. We joined the Nuclear Propulsion School, and they really, uh, intensely grill you every single day, so that then I shot back up to being a perfect student. At that time,"
,,leadership_anderson-clint_cpo,What was your home life like?,"my home life was very varied. You could say, um, I grew up with so many different people with my grandmother from my mother's side and my grandmother from my father's side, and my mom and my dad and I would split those four places all over the place. Um, sometimes in Alabama, which was, um, all black, which it was in an all black community. Um, e didn't really get along with the kids. You can tell that my speech is very, very proper. And there they have ah, very Southern, um, southern heritage. And it kind of clashed. I didn't make fun of a lot. Um, maybe where you from? You know, you don't speak like us. So, um, the regular building that everybody gets, um, moving up to Michigan. I stayed with my my mother, and, uh, that was mawr. That was more of an urban feel to it, but they we didn't grow up very rich at that time. You know, there were mice in their home. There was, um, drugs. I remember, you know, prostitutes in the house. So I didn't really try to stay home so much, but I really had a good relationship with my mom and my sister, who cared for me a lot. Um, later on around high school, high school time I lived, started living with my father, and it was just him. He didn't really, uh, care too much for me at the time. He had two jobs, and I could tell he was overworked. Um, so basically, I stayed at my school and I stayed around. My friends, uh, that led to us not having a really good relationship. So I moved out of the house when I was 18. So my my childhood was pretty interesting, to say the least."
,,leadership_anderson-clint_cpo,When did you start with the Navy?,"I joined the Navy in 2000. That was a couple years right after high school. I graduated 1997 and, um, I went to boot camp in 2000."
,,leadership_anderson-clint_cpo,What is your current position now?,"right now, I'm a master student at the Naval Postgraduate School studying cybersecurity for the Navy Reserve. I'm a chief in the Los Angeles Operational Support Unit."
,,leadership_anderson-clint_cpo,What was your major leadership role?,"through the Navy. You get a lot of leadership opportunity ever since you joined. So you can be tutoring somebody you can actually be in charge of. Ah, a small group of cleaners and painters. Um, as you progress through the ranks of being a petty officer, um, those experiences grow more and more. So I think it really complicated in my whole experience when I became the training petty officer as a first class, um, for the Navy Reserve, that was the, uh that's after eight years of being in the Navy Reserve. Then I switched over to being a civilian. And then, um, during that first position, I was actually in charge of training 35 people on, um, how they learned what things were learning and whether they're keeping up, Um, and on track."
,,leadership_anderson-clint_cpo,How do you spend most of your time at work?,"Right now, I'm in a pretty intense program at the post graduate school studying cybersecurity. We take four classes and, um, I'm reading entire textbooks for each of my classes. It's ah, pretty, pretty intense from the time you wake up until about eight o'clock or so. Then I come home and I play video games and you know about some YouTube. But before this, uh, when I wasn't in school, I was the senior enlisted adviser for the Navy Reserve back in Japan, and I was working a kind of a federal job. I was being achieved for one of the one of the ships out there, um, just overlooking what the contractors were doing. But that actually gave me a lot of time. And during that free time actually spent a lot of time working for the Navy Reserve, which is also looked at about 50 other sailors from the top to the bottom of Japan. Um, they all have their own lives, and I have to keep all of them on track about what they're doing for the nature reserve, whether they're going on their eighties, whether they're conducting a lot of their training. So I had two jobs in one a time, so that was also a pretty intense work as well"
,,leadership_anderson-clint_cpo,Describe the work you did on a typical day.,"here at the post graduate school. We have four classes and each class last about an hour or two between each class. There's, you know, like a little brick. So, um, for the most part, for the for up until noon, you just sit there and listen and you absorb the material after that, then you're pretty much free. But there's no way that you can skip a day without, like studying something, so you take one or maybe two classes, and you really focus on them. You read a chapter or two or you do some homework."
,,leadership_anderson-clint_cpo,Describe the physical environments in which you've worked.,"from for the Navy. I've had lots of different types of work. I I never just stood in a desk, and I've never been in the plants all day. I've gotten an opportunity to, um, be up in the stan Shins and fixing lights painting. I've been in the nuclear reactor room, you know, like, um, overseeing maintenance that was going on by contractors, Um, as a senior enlisted adviser And what you grew up in the ranks. Then you you start to do actual work less and less, and it switches over toe overseeing work more and more. So, for the most part, I, um, at least for the neighbor reserves as a senior enlisted adviser, I get the information from my first class is about, um How the units going where they're going, Um, how they are on the training. Um, I help them out with their evils. I tell them what to do. Which chapters to look at, um, things like that. Um, when I grew up when I was going through the navy as an electrician's made, I spent a lot of time in the plants that's picking up a song hammer and way. Don't use saws and hammers, but way use our volt meters. We use our resistors. We use our screwdrivers and wrenches opening up panels, Um, checking them, cleaning them, um, doing preventive maintenance on them, Um, oiling them up, things like that."
,,leadership_anderson-clint_cpo,How many hours do you work in a typical week?,"in the Navy. You generally work Ah lot, especially if you're on deployment. Um, Sunday's would be your easiest day, and that day would be a six hour watch. And that's a lucky day for the rest of the time. You you wake up a 6 50 maybe a little bit earlier, if you wanna shower. If you had the night before you're down in the plants the whole entire day up until 1600 off course, their breaks for lunch, you could go outside and smoke. Um, okay, there. Maybe sometimes that you could take an hour to go to the top of ship to vultures role. They're not pushing you so hard, but they do expect you to be working. You know, the whole ship is working, so it's like a community. Um, where nukes differ from other sailors is that we're expected toe also stand watch outside of our normal, um, our normal workday, which means that we have a five hour watch here or six hour watch there could be in the middle of the night. Could be at night time. There's also general quarters, especially when we're at war time. And we have general quarters every single day. That's two hours, so yeah, you will be worked a lot. Um, and you be proud of it, too. Um, every four days you were up for 24 hours, and then you get your rest and, you know, as a nice young guy, it's good. Outside of the six years that I worked on the aircraft care, Um, just being in the Navy reserves or I think normal people in the active duty, they tend to have 40 hour weeks, which are seven toe, 1500 standard."
,,leadership_anderson-clint_cpo,What kinds of decisions do you make in your career on a daily basis?,"the types of decisions that I usually make, Um, tend to be standard. Um, What type of training are you doing? Are you doing it? Well, um, if you don't have some information for something Well, this is the resource. Let me help you find the resource every now and then. You know, actually, a pretty often you're faced with decisions concerning people's careers, and that's when your job gets really interesting. So somebody comes and says they want to join an officer program. And that's when you really have to, like, let the light shine on them. You have tow, figure out how to get them in a ward. How toe modify the wards so that it makes shines them in the best light. How to make sure that their evaluation looks spot on how to make sure that they don't have any problems in their old evaluations. So those for those times that's when your stress level is a little bit higher because you know that you're dealing with someone else's career. So you have, um, situation like that pretty often as a chief"
,,leadership_anderson-clint_cpo,What kinds of problems do you deal with?,"the biggest type of problem that I deal with our behavioral problems in the Navy. You have such a wide variety of people. You have people from down south. You have New Yorkers. You have people that have a slight racist twinge that you try toe, you know, modify and say, Hey, you know what this is? We don't work that way. Here, let me help you. Um, you have some people that are go getters and superstars that, um, should are gonna go all the way up to see, you know, if you let them, um yeah, all the ah wide range of people that you have to, um You have to get them to feel that the way, the way that Navy feels the best way I can say this is that somewhere in the middle of boot camp, um, there's a first class out there he was explaining to all of us. You know what he pointed to the whole entire room. You know, we don't know where you've been. We don't know where we've come from. Some of you have had a hard life. Some of you have had some of you have had an easy life. Um, but no matter what, you all your own navy right now, and we have to make sure that you I understand those core values honor, courage and commitment, uh, in whatever you do. So my job is a chief is to make sure that everything that comes from all of my sailors, um, attribute those values."
,,leadership_anderson-clint_cpo,What is a story that really shows what it is like working in your job?,"my job has had a lot off ups and downs adventures. You can call them a lot of port calls. Those are the things that I remember most about to be in the Navy, but assed faras like usefulness. I can just think of one story on my last ship What I was doing an annual training was on the USS Blue Ridge. That's one of the main ships, one of the command and control ships that the Navy has and we're going through Answer. Which is this very, very strenuous big test. Uh, that looks at all of the departments of the ship. Make sure that we're fit for seat. Um, I was an electrician's that was called out there because there wasn't a chief in the unit. So, uh, electrical department had some problems that needed to be corrected while I was there. And so there was a big light that was shining on us. So it is our job toe, you know, like make sure that everybody was was doing the best job that they could. There's this one light pole that had some problems, and we have this first class that, um, like he put on his fall safety gear. Me, too. We went up the ladder. It was really dangerous up there. You know, like, you just take one move left and right, you know, or you don't put the hook on, and then your life's at risk. Um, he he was out there for hours, maybe four hours, five hours trying to troubleshoot. Um, thats one, um, this run transistor that wasn't working. Um, I went down, Um, maybe since someone else else up there. He stayed up there for hours and hours even longer. The whole day. It was nighttime by the time he got down, Um, that one problem that he fixed, uh, it was like it was amazing. I tried to put him in for an award for it. Um, but that that's one job that I think, uh, really stands out in my mind from last year that I was really proud to be a part of and, yeah, it is great."
,,leadership_anderson-clint_cpo,What are the major benefits of doing this kind of work?,"for me, one of the main benefits that I found from being the Navy comes from. I mean, I walk down the street and I get so much respect for being a veteran for serving the country and considering what I've done and what I've seen other people in my in my rate and in my, um, service do I think that is justified as a civilian? I so most right. I've been a student this whole entire time, and I have done some jobs. I've worked for the for NASA. I've worked for Institute for Creative Technologies at USC. I've done I've seen what software engineers do, and, um, they get a lot of pay for, um, strenuous work, no doubt. But there's no comparison for getting maybe paid half what? Your half. What your civilian counterparts get but doing ah lot more work for and most people in Navy don't Don't consider this. You could get paid more as you go askew. Go further in your career. But, um, most people in the Navy don't do this fourth salary. We do it for the type of work that we're doing, which is hard, strenuous. You know, young person you know, bottle physic, physical work. Um, that's serving the country. So I think that that's one of the main benefits that I got the fact the private get from being able to be one of the few people who can do that."
,,leadership_anderson-clint_cpo,What are the major negatives of doing this kind of work?,"the Navy just like anyplace else. Eyes full of people with lots of different ideas. And, um, some people want to do it way the other people want to do it way be. And of course, you're gonna have some dissension. Um, I guess we we call it politics, you know, And politics is everywhere. For the most part, it's just like anyplace else. If you've been through high school, then you know exactly what I'm talking about. But it's revved up a little bit more here because, um, people's salaries are on the lines. People's day to day activities are on lines. Um, you could get fired for certain things. Um, if your gun decking, for instance, you can you can actually go to jail. So there There are a lot of a lot of reasons that the interaction between people can get in the way of actually just doing your job. And that's one of the things that chiefs actually have toe after mitigate"
,,leadership_anderson-clint_cpo,How much travel do you do in a year?,"when you're in the regular Navy active duty service, then you're not expected to travel too much except for when you're on deployment. Now that I'm in the Navy reserves, they expect me to actually go outside of my, um, my command every single year. So we have these things called annual trainings and being in the surge main unit, we actually go toe five different places. We could go toe Hawaii or Norfolk or New Hampshire, Japan, Um, and, uh, other small places as well. So for the most part, they really want you to go toe one place so you can know the people and get to know your job Well, but as the chief, I decided to go toe all of those places because, hey, why not? You know, it's not gonna hurt anything. And I don't actually want to know where my people are and what they're doing, eh? So that gives me an opportunity to say I know what all these shipyards are like. I know exactly where you're going, and I know those people. So, um, I've had a chance to travel a lot in the Navy reserves"
,,leadership_anderson-clint_cpo,Why do you love your job?,"When I first joined the Navy, they were trying to promote the Nuclear Propulsion School and they threw a lot of things on my desk. We'll we'll give you lots of money for school, which they did, and I've I've sucked it all up after you get out of Navy, then you can have $100,000 your job. And being a kid that was currently working at McDonald's, that sounded great. You know, like, uh, now I can have that $100,000 your job. No problem. Um, they said, Oh, you know, you become a veteran and you go to the Post Graduate School and they provide a lot of different things. But to tell you the truth, all of those kind of sift into the back to the background. Um, I'm still the name of this at this time, and I didn't become a nuclear, um, operator. At the end, however, I did get the challenge that they were talking about. That's the thing that really drove me tojoin the nuclear propulsion school. And that's the thing that I think I got the most out of. I was challenged more than I ever had been in my life, and that's something that you can't put a price on And that that's a job that I don't think that most of the other jobs that I saw the Navy wouldn't provide as much as, um, after getting out of the active duty service, I was a chief. And, of course, I love, you know, providing opportunities for people and helping them promote their career, You know, like all chiefs will say that. But what I personally like for myself about being, um, still in the Navy reserves is to travel. I did a lot of port calls when I was in active duty. And I'm telling you, I went to 13 different countries. Uh, Dubai, Bahrain. Kuwait, um, Japan, You know, dozens of places, but being in the reserve, you actually go to these places. They give you a car, they give you a hotel. Uh, they give you a decent work, they give you money in your pocket and on the weekends you can explore. So I've seen New York and the capital and, um, New Hampshire, places that I didn't think that I would go for a long time. I've seen Washington and you know, swimming the beaches of Hawaii, and they say that I'm working. That's that's incredible because I think that it's kind of like a or work vacation."
,,leadership_anderson-clint_cpo,What gets romanticized about your career field that really isn't that great?,"being in the military is kind of like what it depicts on the TV for a lot in a lot of aspects. So, for instance, um, there's the Brotherhood. Uh, that's absolutely true. Uh, there's, ah, stable paycheck. That's also right there is exploring different parts of the country that all of that is absolutely true. And you'll check all those boxes. Um, What I have found that the preconception that I had coming in that hasn't been true is, um Well, I want to say the fitness, we're all kind of fit, and I think we're generally more fit than the rest of society. However, I thought like you'd be big and strong and, you know, exercising every day. And, um, that's not quite true. In the Navy, at least it might be for the Army or the Marines or other services. But for the Navy, um, generally, you're stationed on an aircraft care and there are tons of electric of exercise equipment, no doubt, and you can go at five o'clock in the morning and you can see it's full. They also give you lots of Jim facilities that people go through all the time. I was in the basketball court almost everyday. However, um, it's generally not so required that you're exercising, um, with everybody at the whole time. My dad was in the Army and I actually saw his whole crew like running around the building, run around the camps and things, So I thought I'd have a similar experience with the Navy. But that's actually not true. Generally your physical fitness is more your own thing, and you could just get tested on it a lot."
,,leadership_anderson-clint_cpo,What are some of the common misconceptions about your field?,"One of the misconceptions that I had going in was being labeled an electrician's mate. And even though I dealt with a lot of electrical things, you know, I was a mate for Electrician's, um, generally the first six months that you that you're in the new power school deals with, like teaching about electrician's and about electrical things. Electrical equipment. However, once you become a new electrical operator, you deal less with fixing things. Um, there's a caveat to that. If you go on a submarine, then they don't have regular electrician's. There are only nukes Nuke Electrician's. So then you're you're fixing laundry machines and changing lights and, uh, changing out pumps. And you know, there's there's only so many people on that ship. So you're expected to do everything, however, on an aircraft care, which is where I was, um, other electrician's. They take care of everything above the plants below the plants. There aren't that many, um, really complicated electrical things that you have to fix. Our goal was just toe maintain things. So there's a turbine generator. You take off everything, you dust it off, you increase it up and you put it back. If there is something broken. Oh, yeah, You know, the they tend toe pull in and they take off the whole entire machine and put a whole new contraption on it. So I I didn't get so much of fixing things, but I did become a much better operator. That's the difference that that I found being a nuclear electrician's mate."
,,leadership_anderson-clint_cpo,What do you do now that is different from what you thought you would be doing?,"some things that I'm doing right now that I never thought that I would be doing, um, you can take the last place that I was on the USS Blue Ridge now being ah, nuclear electrician's mate. I was basically in the plants for the most time, for the most part, and, you know, kind of supervising down there. And I hadn't done that for about eight years. So I thought, Well, once I joined the reserves, Well, that's gonna be one of last times that I'm actually dealing with, like, controlling what gets fixed and how it gets fixed. But yeah, I just recently on the USS Blue Ridge, I found myself even as reserve chief, overseeing a group of 15 electrician's, and we actually were in charge of fixing the whole entire ship from the bottom of the hole all the way to the top. Massive antenna. Um, I was in the radar room. I was in the navigation room. I was up on Vulture's row. I was dealing with how to fix the didn't fix the helicopters, but how to do the electrical checks on the helicopters. These are things that I never thought that I would be, um, uh, that I would have to deal with. But, um, the Navy Reserve actually gives you an opportunity to deal with things that you that air new. As long as you have some of the prior leadership qualities. And as long as you know some basics about it. Electricity deal with electricity things, then, um then they could put you anywhere."
,,leadership_anderson-clint_cpo,How did your work day change over your career?,"As I progressed through my career, I found that I work slightly more and more. So I began probably with around like, nine or 10 hour workdays, and they every about every five years, it grows about one one more hour with each solid workday. So, for instance, now, um, for a normal workday, I could work, like maybe 12 or 13 hours. Whereas when I started, it was like, nine. But, um, what's more important is the type of work that you do. So when you first come in, um, you just told what to do is like, Hey, you know what? Like we have toe get this pump changed out, Um, get the grapples and, you know, take it out. Um, five years later, you're a part of the cruise like, Hey, you take those four people for people and you go and take that pump out five years after that, Uh, then you're the person that tells that one person to go do it, and you're actually not at the scene. Sometimes you're not at the scene on Ben. They just tell you Hey, we just did it. Um, you still have the same amount of work because there's a lot of paperwork that goes along with it. But you can see that as you as you progress. It goes from working with your hands toe, working with your mind on working with the pin."
,,leadership_anderson-clint_cpo,"Where did you have to move in your career, and how did that change things each time?","when I was in active service. Um, you start off at South South Carolina. We were going to school, and basically I had no responsibilities. Just learn. Once I was at prototype in New York. Um, then you actually, like dealing with moving switches and turning knobs and trying to understand things, trying to change things. Um, after that, we went toe USS John C. Stennis, and that's when you became an operator, but a new entry level operator. Um, by the time I left there, after three years, I was a senior level operator, and I was actually, um, doing lpo responsibilities for the rest of the rest of the crew. So you can see that basically, with each new city, I had a new level of responsibility and just turned out that way. It doesn't have to be that way, but for me, um, when I finally left after eight years of service and I, um, became ah, Naval Reservist, I was in the position toe to be a first class and a chief at that time, and my whole entire experience had kind of been leading up to that point"
,,leadership_anderson-clint_cpo,Where do you see yourself in 5 years? 10?,"after being in the Navy for so long as a chief, I think one of the things I'm trying to work on is become a an officer through the direct commissioning officer program. If that doesn't work out, then there are other opportunities for me. As a chief, I could be a chief warrant officer. Or I could continue my, uh, enlisted career as senior chief. Or, you know, with the goal of eventually becoming a master chief for the civilian side. Um ah Ah, cyber security analyst. I'm going to school for computer science, and I'm hoping that that degree will lead me to a federal job. Um, maybe working for NASA may be working for a federal research lab or maybe someplace in Japan, which is, uh, one place that I'm really eager to get back to."
,,leadership_anderson-clint_cpo,Are you married?,"currently. I'm not married. That doesn't mean I'm not looking. I got married pretty young. I think I was 24 or something like that. And e got married for the same reason that everybody else does. Um, my wife was, uh, model in my eyes. You know, she loved me a lot. I was really good friends with her family, and I thought that that was a good reason to get married. However, um, I think the only reason that you should be married is you have someone who's supportive of you, and you expect to grow old with them. And I don't think that that was, uh, the reason that I got married. We were married for eight years and we broke up a lot. We, uh we were separated a lot. I think we got married. And then pretty soon after that, I I went on deployment. By the time it came back from deployment, we were already separated. We got back together. Um, but then, of course, I go to another state, and her kids were in school in California. I was in Washington, Um, another separation once I got out of the navy, Um, then I finally came back to California and we tried again. And that's when our personalities, uh, really living with each other. You find out that, you know, like, um, maybe two people. I need more time to grow together instead of just, uh, delving into the relationship. You need to become a boyfriend and girlfriend first and way had to tackle some of that. We tried again after I was started going to college. You know, that's ah, house with three bedrooms and, um, trying to get her a job and then you start toe, see that it's being married is one of the most important decision that you make in your life. And I think I would have benefit benefited from thinking about who I was getting together with."
