Topics,Helpers,Mentor,Question,text
,,hammen-eric-cdr,What kinds of people respond better to certain leadership strategies?,"I think most people, um, in general respond well to a servant leadership, um, style, because it enables you to prove and to showcase that you have been there too, and are willing thio do the same things that you're asking them to dio I think when we're talking about executive leadership, that becomes more difficult because ah, lot of people look to those individuals as the strength of the organization and for them toe to come down and to really get into the weeds is counterproductive. But in general, I think a servant leader is somebody that could be respected and, quite frankly, is someone that most people want to follow."
,,hammen-eric-cdr,When is it a good idea to share personal stories or emotions with members of your team?,"I think as a leader, when you're sharing personal stories that it has to be situational awareness. I don't believe that something you you lead off with or start with. I think there is a little bit of a trust, Um, that needs to be built up. But for me, as a chaplain, if someone comes to me and is struggling with a circumstance or a situation and me sharing maybe, uh, anecdotal, uh, similar circumstance might bring a connection to them. And they may feel, um, or kindred spirit and and share mawr information. Or understand that I may have a little bit of background in this and I can trust this individual, so it really just depends on the circumstance and situation."
,,hammen-eric-cdr,What counseling skills are important?,"I think some counseling skills or characteristics that are really important specifically is be a good listener, being someone who is not necessary just quick to spout off with a response before you truly understand. And then when you're counseling somebody, or when you're dialoguing with that individual, to maybe repeat what you think that individual means. So you're on the same page and you're clear with their intent. But I think definitely listening more than speaking is the most important of the characteristics."
,,hammen-eric-cdr,How do I work with my team to meet the standards? (if they are having trouble meeting them),"I think getting a team, um, to meet the standards that's having trouble is sometimes it can be challenging. But again, if we're transparent with what we're trying to accomplish, if we're accepting that there is okay, toe make mistakes but also understand that we can take that responsibility. And it's not how we get knocked down or how many times but how we pick ourselves up as a team, and I think if we can come together knowing that they're not doing that by themselves, I think that's one way that they can meet. Those goals and Thio get to a place where something that they're struggling on can really be overcome."
,,hammen-eric-cdr,How should you reward your sailors for good performance?,"I think reward for good performance is done in public. I think it's done where everybody is aware that this individual did it, um, their hard work should be acknowledged. Just like I believe correction should be done in private. Hard work should be done outwardly. If that individual has been uh to you and has notified that they get embarrassed by that type of reward, then maybe you can alter it and maybe do it on a smaller scale. But I definitely think it needs to be addressed, and it should be done immediately, not ah, year later or six months later. I think it should be done on the spot or shortly after."
,,hammen-eric-cdr,"What traits and experience, do you look for when interviewing new team members?","what? I'm trying to recruit new team members or interviewing individual. One thing I wanna know is, Are they teachable? Are they humble? Are they teachable? Are they willing to take, uh, instruction? Because very few people come into an organization or into a certain situation, truly prepared for what they're getting themselves into. And so if they have the base line characteristics or baseline skills that they need, whether that's education, whether that's training or experience, they meet that. And then I need them to be flexible. I need them to be agile and humble and how they go about getting to the level where they could be in active member of our team."
,,hammen-eric-cdr,How should your relationship be with you're the people in charge of you ?,"just like you have a relationship with those that are below you, the ones above you should be similar. It should be a relationship of consistency, of respect, of the position. Even if you disagree with the personality or the circumstance of the person in front of you are, uh, immediately above you, you need to respect the position you need to understand that they were placed there for such a time. Is that And also you need to figure out is what do I need to do to meet the needs of this individual? How do I take care of them? How do I make them a better leader from my position?"
,,hammen-eric-cdr,What would you advise a person in this field to get to know their bosses?,"in order to get to know your bosses. I think it takes time. And I think it takes perseverance and opportunistic when the boss offers ah chance to get together or a boss offers a chance to, um, fellowship, you take advantage of it and the same principles I would use and counseling is is I would ask questions and listen. Listen to what my boss is intent or listen. Two of my boss boss's priorities are. And then as I'm doing my work, as I'm trying to meet deadlines and trying to take care of what his intent is, I have all of this background and I can think like he thinks, and that would be one way that I would do to get to know the individual."
,,hammen-eric-cdr,How do you handle supervisors who were unable or unwilling to give you feedback? How do you get good feedback?,"as the supervisor myself, I think feedback is extremely important. So if I were in a situation where my direct supervisor was not giving me that feedback, I would attempt to schedule a non opportunity to get their opinion. I think most leaders, especially senior leaders, are not short of opinions. And if you can play to that aspect in your life and just share and be transparent, say I really covet and appreciate any kind of guidance you can give me, I think you will get that either in a formal or informal fashion to help meet those needs."
,,hammen-eric-cdr,What encourages accountability?,"I think one thing that encourages accountability is, um, your presence and knowing that you are going to be seeking that I think if if you ask an individual for a certain task and you never come back and acknowledged that the task was done or that a task was attempted, they're less likely in the future toe want to even conduct that task? So I think if if you get involved and not that you're in the weeds so much that you're in hindrance. But you're asking and enquiring about the product and and where it is on the the completion spectrum, I think that really goes to, ah culture of accountability."
,,hammen-eric-cdr,What are ways you can identify the strengths and limitations for each member of your team?,"I think to identify strengths and weaknesses of team members really comes down to getting to know your people having conversations, and it may not be in a professional sense. Sometimes it's in a personal, um, engagement that you may have as a command together. Maybe you're you're all bowling together as a command to get to know each other, paintball or attending an academic or athletic engagement. I think you you get to know those individuals and you know their strengths and their weaknesses, and then when you're having opportunity to place them in those roles, their performance will be a great tell off what they're good at and what they're not, and to not be afraid to adjust those is going to be the key aspect of what a leader can actually do."
,,hammen-eric-cdr,What is the best way to develop ones' skills in working in and with teams?,"I think the best ways you could develop skills within teams is really by practice. I think understanding what the intent is of the mission of the team, maybe what the mission of or the intent of the commander is and to get in and to really practice those things. Some people will sit and study and and research, but until it's actually done in real time, I think that's gonna be the true test."
,,hammen-eric-cdr,How is it different to manage military people vs. civilians in the military?,"I think managing military people as opposed civilians really comes down to accountability. Military members have a different set of accountability. They have the U C M J that they have to follow, and they have rules and regulation where civilians are a little bit loosely based on that, there are rules and regulations on how to discipline a civilian member. How to even fire or terminate a civilian member is different than one of a military individual. And so I think the accountability piece really plays a role in that supervision."
,,hammen-eric-cdr,What makes the Navy different than other branches of the military?,"I think the Navy as unique from the other branches because I think all the other branches are held within the Navy. For instance, we obviously are known for our our seapower and our ability to operate on the waters. But we also still have, um, ground elements that can perform. Is Justus Well, is the army such as in the Navy SEALS? And then, of course, we have our aircraft that are, uh, employed on carriers and airfields, just like the Air Force does. And then we still have even some small boats that made you Cem activities that the Coast Guard might participate in. So I think it's, ah, service that really encompasses all the other functions that the other branches have."
,,hammen-eric-cdr,Describe an experience that illuminates Navy culture.,"You know, one experience I remember distinctly is being on a ship coming up in the dark. All the red lights are on and coming out onto the fantail and the dark and the stars and or even waking up in the morning on that ship, standing on that flight deck, looking down at the water and watching the dolphins keep pace with ship, almost as it's pretty protecting us or speaking to us and leading us into where we're trying to go."
,,hammen-eric-cdr,"How do you help morale? (e.g., when the crew was supposed to go home but needs to stay active/at sea?)","you know, with morale, especially as a chaplain, a lot of times where the lightning rod, um, for which way it's going to go. So if we can, um, act in a positive way, since we're dealing with the situation ourselves with our own families, and so it's it's tempting to kind of get down. But we gotta have to put a good face on. We remind them of what we're doing is important again. We're not necessary telling them all the reasons we're staying longer. But I think with our attitudes, with our positivity and our transparency, I think that goes a long way with dealing with morale."
,,hammen-eric-cdr,Who are the core team members (inner circle) who you relied on as a leader?,"so my inner circle as a leader will consist of almost always the same elements. So one is going to be, um, the leader. That kind of has, Ah, pulse on the executive staff. Um, you know, the things that are going on, um, with the ship, the vision of the ship. I'll also bring in individual who may be in the operation side for future command or for future engagements of different things that are happening to give us that perspective. I like to bring in somebody in my leadership team or within my circle that's dealing with with the medical side of the house, Um, people that is dealing with people like I am, um, individuals who could be either in the psychology or psychiatrist or even in just the medical team physicians or Corman rate. And then I also want to bring in somebody, um, that might be in the enlisted rates and maybe, uh, it could be in the junior enlisted rates or could be somebody. That's, ah, khaki who can speak to the day to day life of what's actually happening with the crew. Get us involved with the pulse of what's going on in that circumstance."
,,hammen-eric-cdr,"If you have trouble listening well, what strategies can help you listen well?","I think one strategy you can use if you're having trouble with listening well is to force yourself to allow that person toe finish there frame of thought and then rephrase it back to them. And to make sure that you have the same intent many times, you'll rephrase something back to them. That was not what they actually said, and they'll have an opportunity to to re re speak it to you. And so then you can again practice that rephrasing until it gets clear in the intent is there."
,,hammen-eric-cdr,What makes your leadership style unique?,"I think one thing that makes my leadership style unique is my transparency. I've been told before and actually recently, that people have seen me as a more junior officer and now is a senior officer that I haven't changed, that I'm still the same person, that if something is wrong or or even if something is right that I'm focused on it, I I am able to share it and talk about the details. And I think it just makes for ah, more trust. And it shows, I guess my humbleness."
,,hammen-eric-cdr,What are some of the things you do really well as a leader that someone could imitate?,"I think a couple of things that I that I do well as a leader is is. One is I don't take myself too serious and I'm able to roll with the punches, understand that people are gonna be uncomfortable, maybe even around me, sometimes because of my position as a chaplain or a senior leader. Another characteristic that people might say is again my transparency, the way that I'm very quick to communicate things that I think is important, whether it's good or it's bad and also my ability to stay pretty consistent in my leadership style. A Sfar as I don't I don't waiver one way or the other. Uh, I don't get too high, uh, in emotions, and I don't also get too low. I'm pretty consistent and something that they can look Thio and expect from me."
,,hammen-eric-cdr,What are the most important decisions you face as a leader?,"I think most decisions that we make conf all into a couple of different categories, and I believe you know, they're all really important. But there are some that are daily decisions on you know what, um, leave schedule. Are they going to take, or is there special liberty involved and other decisions that could be even a little bit more critical that have more ever lasting effects? Are, um which career path? Um, I'm gonna go down. Or if I apply to this officer program, how is that going to affect What are the 2nd and 3rd order effects of this? Is it gonna take me out of running for advancement in my rate or so forth? So there is there's important decisions with personnel, and then there's the personal decisions off. What would happen if if this marriage were to dissolve and were to separate, That would be a long last thing important decision that they would have to make that I could help walk them through. Or it could be his instances. What are me and my shipmates gonna do tonight would be an example of a quick, easy but still important decision"
,,hammen-eric-cdr,How do I take lessons from officer school and apply them in real life?,"I think Officer school is much like a college or high school, or just any extended education is. Sometimes it's hard to see where the education picked up an experience took over. And so the practical things that you want to really focus on, I think when you're an officer school is maybe some of the anecdotal things that the instructors were talking about, the real life examples of how they applied the leadership styles that they're teaching in in officer school, and taking those opportunities to really internal internalized those situations and may be used for future decisions."
,,hammen-eric-cdr,What do you need to know about yourself to lead a team?,"So I think it's critical that you really examine yourself and not just once but continuously to understand how to be a good leader. You don't need to understand your shortcomings so you can fill the shortcomings with people on your team that are gonna, um, take the take the place of your mistakes. And you also need to understand that, uh, maybe there's people that are too close to you or to similar to you. That may be redundancy and a team, but just ultimately understanding where you are at the time on that team, what your role is, even as the leader and how that's gonna affect the other team members."
,,hammen-eric-cdr,What do you need to know about your team members?,"I think something you really need to know about your team members are there, right and left lateral limits. Um, what is there? Ah, capacity, um, to do a task. Um, what is their experiences in the past with conducting these things? Because there is, ah, fine line of of pushing them to a place where they grow as leaders themselves, but then pushing them too far where their they get so disinterested or frustrated with the process that they quit or give up before they get a chance to lead."
,,hammen-eric-cdr,What are the most important factors about a situation to consider?,"I think really important factors of the situation is is yes. The results are are key and important. But what are the effects of the results? What are the 2nd and 3rd or order effects That are gonna, um maybe be a long standing after you leave. And so to think, beyond the here and now and the tactical level. But the really expand Maybe that 30,000 view toe look at the whole process and picture and what the results will will result into."
,,hammen-eric-cdr,What are some secret-sauce tips for your leadership style?,"I guess when I'm asked about my leadership style and maybe a sense or phrase that captures it is don't be weird. People read you, they understand you. And if you're fake, they're going to read that, and they're not going to respect that. So much so where I've actually gotten a plaque and awards from other classes who have maintained that same motto of Don't be weird because it's so relevant even in today's military."
,,hammen-eric-cdr,What leadership strategies are dying out?,"I think some leadership strategies that air dying out are are really just, uh, owning and taking responsibility. What I'm seeing a lot of is people pointing fingers and kind of walking away from an opportunity to really claim it and to fix it. And I believe that's important for subordinates to see you taking a responsibility as a leader, it shows ownership. It shows courage, and it gives them permission to trust you that if something does happen, that you will own up to it and that you will take that responsibility sometimes even when it's not your fault."
,,hammen-eric-cdr,What are warning signs for problems in a team?,"I think some warning signs that you'll see on a team, especially when it starts to become a problem, is, um, self serving. You'll start to see people who, uh, forget to look at the whole team, and they start to look at themselves individually and they make it off track. They may lose focus on where they would be, and and really, it's difficult to trust an individual who's out there just for themselves and not to say that self can't benefit from a successful team, because I think that's an accurate statement. But to really just look at yourself as the end and be all, I think that's very dangerous on the team."
,,hammen-eric-cdr,How can you enforce the honor code?,"I think, in enforcing honor codes and and allowing people to see the the importance of it. One way to do that, I think is is through history and to look at those who have gone before us and the successes that they had, the the the lay of the land that they are able to give us to the greatest generation and some of these historical films that are coming out midway in 1917. And to really see these heroes on live screen, I think that's a reminder of why we're fighting and why were honorable, even if other countries don't necessarily ascribed to the same characteristics."
,,hammen-eric-cdr,How should I handle people who can't meet their standards?,"I think handling people who aren't meeting the standard is is Anak two of a good leader is coaching is to come alongside and and maybe address some of the things that they're doing really well and then focusing on some things that they could do to improve. I think incremental improvements, even if small, are big victories, and that will kind of snowball effect, um, to them getting to where they need to be with the rest of the team."
,,hammen-eric-cdr,What kinds of sailors cause problems in a team and what can you do to improve it?,"sailors that I see causing problems. And teams are usually sailors that are out for their own interests. Um, they lose track of the focus of the team in general. Some of the things you can do to improve that has come alongside, and it kind of mentor them in the meaning of what we're trying to do, allow them to have buy in and ownership of the task. And I think if they can see that by helping the team as a whole, if they can see that meeting the commander is intent and doing the right things is really gonna benefit them individually, I think they could come alongside and get on board with them."
,,hammen-eric-cdr,How do you get to the root of a problem with a team member?,"to get to the root of a problem of a team member is. Sometimes it's difficult, but it comes back to as a leader, knowing your people, understanding their weaknesses and sometimes your own transparency and your own opportunities to show where you have failed and have overcome that or have moved past. That will bridge the gap for you to really get alongside a team member who's failing and allowing them thio kind of hell from that and move on forward and knowing that most decisions in our life are not gonna end, um, there and that we have to move forward from it and they could turn out great things."
,,hammen-eric-cdr,When is breaking the rules okay?,"so breaking the rules is a non honor, courage and commitment mentality is is never really okay. And if if we're talking about semantics, if someone's life is in danger and a rule maybe needs to be broken to save the individual's life, and I don't mean just life and death but altering the course of their existence, so to speak, whether it's a relationship doing the right thing is never is never really wrong. But we have to understand that even if we break the rules for the right thing, that there may be consequences. But doing the right thing should outweigh those consequences."
,,hammen-eric-cdr,How can I tell when someone can be influenced versus someone who won't change?,"I think noticing someone who could be influences versus somebody who probably won't change should be observed early on and as your as your leading and as you're instructing, coaching, mentoring, whatever the category of supervision you're using. If that individual is grasping on and and maybe taking some of the criticisms, maybe some of the the tips and the key items that you're giving, that's an individual that is worth throwing your information to those who are not willing to change, they're going to be in that situation. I think you still need to be fair and offer up that information, but just know and understand and not get your feelings hurt when they're not going to change and they're going to do their own thing."
,,hammen-eric-cdr,What conduct issues can mean serious problems if you handle them in-house?,"I think there's certain conduct issues that need to be brought forth that should not be handled in house in house. You know, we always wanna handle every situation at the lowest level possible. But when you have conduct issues that are gonna affect the command as a whole, um, or it's gonna affect someone outside of the command. I think those need to be brought up to the chain of command and be brought forward many times with individual is gonna hurt themselves or another. Those are things that need outside help that needs to be brought to the commands, attention and things that are, you know, much more simpler that are only affecting that individual that can be resolved quickly. Those types of things that could remain in house."
,,hammen-eric-cdr,Tell me about a time where your priorities conflicted with the priorities of your management,"So sometimes your parties will conflict with those of your management because, well, they have a different view and a different if they're at the strategic level and you're at the tactical. So there's been a time when I really needed to focus on the individuals at my command because they were struggling with a certain situation. But really, my management or my superiors wanted me have, ah, larger view of the situation and take care of multiple commands. And I was being spread too thin and I didn't feel like I was effective enough. So I had toe to make a decision. Um, do I want to do? It's what I feel is right? Or do I have to listen to my command? I ultimately ended up kind of doing a little bit of both and taking care of the people at my command, but also intermittently helping the other people that need that my superiors wanted me to dio"
,,hammen-eric-cdr,What kind of risks do you need to take in this field?,"You know, we have, ah, lot of different risks that are presented to us, and some of those are authenticity of who we are. One example. I heard from a chaplain who was at a Liberty port. And in order for you to go off the quarterdeck, you had to actually take a condom with you. Obviously, they were having problems on this ship with certain diseases and different issues. And so this chaplain, being a married man, thought that was a inappropriate for him to take a condom. But yet he understood the rules. So at this point, he took the condom and he went on liberty and he came back. But he made a point to take the condom and put it back in the bowl to prove to him the rest of the people that he still had integrity, that he still honor that he was still bound by the law. But it wasn't gonna affect his beliefs for his thought process."
,,hammen-eric-cdr,What problems or warning signs should you not try to solve and refer up to specialists instead?,"Yeah, there are. There are many problems that really need a specialist, touch to it or expertise. And I tend to look at things into three major categories. And those symptoms come in one way, shape or form in those categories. And that's the mind, the body and the spirit. And we see when people black sleep or they're not sleeping well or their diet is not correct or they're exercise. Um, those can really lead into a lot of different things where that person might be depressed, maybe going through some issues at home, maybe even considering, um, harming themselves. Also, we see that with with their mind, if if they're not actively engaged, if he starts seeing, um, symptoms of things where they just don't care about different things or they're disinterested, those also could be symptoms that psychiatrist or psychologist or a chaplain could kind of walk through. And and even from my perspective, spiritually, a lot of people who are struggling with that, um, could be a real symptom of something greater in her life of, of meaning, of Why are they here? What's the use of it all anyway? So those types of symptoms that you will see within the mind. The body and spirit are really opportunities for you to ask that person to go see professional help for them to go talk to the chaplain and allow the chaplain to kind of refer them out to either a psychologist or family life services or or just any place that they might seem would be a benefit that can really get them in the right frame of mind."
,,hammen-eric-cdr,What do you do when given an impossible situation due to failures that you didn't cause?,"so getting an impossible situation, even despite things that I haven't done, is I look at everything in small bites. You know, there's a saying is how to eat elephants. You take one bite at a time. That's how you eat an elephant. And so I think that you look at it with fresh set of eyes, a new set of circumstances, Um, some positivity and you take one bite at a time."
,,hammen-eric-cdr,"How do you deliver bad news, such as a family emergency?","Wow, it z never easy to have to be the bearer of bad news and it Z it's necessary. But I think that the best piece of advice I can give is be clear and be honest and only tell them what what you know. Don't speculate. Don't try to tell them that it's gonna be all right. And don't tell them that it's all gonna be over. You want to just you sit with them, you give them the news, you allow them to marinate in that moment of time and you just be there with them, you'd be still and you allow that time, even though it may be uncomfortable to really allow them to focus and to grasp what news you just gave them."
,,hammen-eric-cdr,Why do people leave the Navy?,"people leave the Navy for multiple reasons. Hopefully, they're leaving it because they felt like they accomplish the goals that they said a task. What we don't want is people to leave dissatisfied and unfulfilled. And so sometimes I think people leave the Navy because they really didn't know, um, what they're getting into. They had a maybe a unrealistic expectation of what it was going to be like, maybe a location or station that they were going to be at. Maybe the how sexy the job that they were going to go to was going to be because it was differently in the movie that they saw. So I think that they have a sense of un fulfillment, and maybe that's due to also a lack of leadership. Maybe they got under a bad chain of command which discourage them and didn't challenge them or didn't feel that they were necessary. And so I think there's a variety of reasons, but really I think it comes down to what they thought they were getting into, and it didn't meet up the expectations"
,,hammen-eric-cdr,How can I work smarter?,"you know, one way toe, I think toe work smarter is toe toe Look at history. And to look at what's been done before you, you re creating something that's already been effective. Are you or are you doing something that really hasn't worked? And you're just turning your wheels. So I think as you observe as you study the history of whatever circumstance you're in, that's an opportunity to find out what's actually gonna work, what's not gonna work and how to approach the task."
,,hammen-eric-cdr,What else do I need to know?,"you need to know it's not about you. Um, this is an organization that revolves around teamwork that revolves around family and mission. And if you've joined the Navy, you probably have a sense of pride and history and of service. And I applaud you for doing that, and that's a That's a great feeling. And to understand it is greater than us. And I think generations in the past really caught that. That's why they're called the Greatest Generation. But it's our time to own that. And it Zito understand that it's not just about us. It's about the whole in general and what we can do for our country."
,,hammen-eric-cdr,What's up?,nothing much just hanging out. How about you?
,,hammen-eric-cdr,How is the weather?,"Well, the weather is pretty good here. I'm not sure about where you're at."
,,hammen-eric-cdr,How are you?,I'm doing great. I get a chance to talk to you.
,,hammen-eric-cdr,Where are you?,"I'm here at the Pentagon in Washington, D. C."
,,hammen-eric-cdr,What is your favorite color?,my favorite color is green.
,,hammen-eric-cdr,What's your favorite book of all time? Why?,The favorite book I have is the world's best seller. The Bible. Good. Why? Because it's written by God.
,,hammen-eric-cdr,What's your favorite movie of all time? Why?,"my favorite movie of all time is the original Red Dawn. What's not to like about it? Kids getting in trouble, the world about the end and they come back and conquer as wolverines."
,,hammen-eric-cdr,"If you could meet anyone in the world today, who would it be and why? What would you say to that person?","if I could meet anybody in the world today. I love toe. Meet Warren Buffett, Get some tips on finances and how to manage my money."
,,hammen-eric-cdr,What person do you most admire and why?,"I guess the person I most admire who is no longer with us is the Apostle Paul, and the reason is the adversity that he had in life, the things that he struggled with, but he's still, by the end, held true to his faith."
,,hammen-eric-cdr,Where were you born?,"I was born in a small town of Little Chute, Wisconsin."
,,hammen-eric-cdr,Tell me a funny story.,"What kind of a funny, anecdotal story is the fact that I graduated out of high school with, like, a 1.7 GP A barely passed the as Fab was probably ranked 104 out of 109 in my class. And now I'm in a position where I'm teaching people how to be chaplains. I'm also in charge of the training education at the Pentagon for all chaplains. So if you want to go to graduate school, you have to come through me. So the person who can't spell has to really take care of your educational needs."
,,hammen-eric-cdr,What is your favorite food?,I'll have to see. My favorite food is General Tso's chicken with fried rice. I'm not particular. On what restaurant? Just like a little spicy.
,,hammen-eric-cdr,What is your least favorite food?,my least favorite food is any vegetable.
,,hammen-eric-cdr,What was the coolest thing you did in the Navy?,"I think the coolest thing that I've done in the Navy and I've done many things, and one thing I can think of is getting an opportunity to fly almost every day. But the Marine aircraft wing in the back of a Huey with the doors open through the mountains of Afghanistan. And as we're taking off, they were talking to the tower and they would tell the tower they're ready to go. They have gas, guns and God, and they took off, and that was one of the favorite things that I can't remember."
,,hammen-eric-cdr,What is the best military perk you experienced?,"the best military perk that I guess I would experience, probably has to come in line with my time with special forces and the the gear and the kind of the swag that you got along with that service. And so it's just a nice little perk tohave."
,,hammen-eric-cdr,What have you done that got a lot press?,"not necessarily what I've done in the Navy, but an opportunity I had that I received a lot of press was when former President George Bush came into town and no fuck, I was able to be one of his greeters. They're an opportunity to shake hands and be part of his speech that he was giving to the Navy at that time."
,,hammen-eric-cdr,How do write a good eval?,"when I start writing an evil or from writing even a fit rep for a junior officer, what I like to do is take uh, the commander's intent at our command wherever we're at. And I tried to synthesize their job and their input into what the commander's intent. So if they're meeting something specific, usually four or five priorities that they have, I try to interweave that information in there. What I try to dio is always right to the next rank above, where they're at because you're writing an evil to prove that they can do the next next rate ahead."
,,hammen-eric-cdr,What is the best way to develop ones' skills in working in and with teams?,"I think one way, uh, that you can develop skills within a team is to observe the other teammates within that team. The find out where their strengths and deficiencies are. And how do you assimilate your own personality? How do you assimilate your own strength and weaknesses and how that's going to contribute? Um, to the team ahead. Sometimes that's gonna be require some additional training. Additional guideline. Whether that's formal training, informal on the job. The ultimate goal is that when we look around the team that we have people that are complementary to one another and they're able to get the mission done."
,,hammen-eric-cdr,When should you take the blame for a problem you didn't cause?,"I think taking the blame for problems that you don't cause is something that I think is diminishing in the military. I think at some point it could be harmful when the maybe the same individual is is repeating the same mistake over and over, and there needs to be some accountability. In order for that person to really get it, Thio correct it and to go forward. But I think as a leader, to develop some trust with your people, to take the heat off of them and allow them to really focus and function as a team. There is a time to take that blame, and especially if it's not gonna hurt anything in the long run, and it just proves to your team that you're there to protect them and they can trust you."
,,hammen-eric-cdr,Tell me about a situation where your team and you had a major disagreement about how to handle something.,"so having a disagreement with other people in the team is common. And one example I can think of as I was standing, um, the chaplain Corps duty. We had a death on the base and I was the duty chaplain to respond. But instead of me necessary responding, I chose to contact their chaplain and their chaplain would not respond for some reason whether they were unable to because of location. And so my agreement was I think that it was appropriate for them to respond because they were going to deal with the backlash. They were going to deal with the how that's gonna happen with the family, and I would been there just for one day and they would never have seen me again. And so there was a disagreement on who is supposed to respond. And I was trying Thio look further than just the moment in the one day and trying to look further down the line of how is this gonna affect it? Long term"
,,hammen-eric-cdr,"What kinds of issues do have you had to stand up for, that were unpopular?","you know as a chaplain were faced with a lot of immoral issues that come up. They may be legal in certain situations, but one issue that I can really remember standing up to and it's not common just to me is, you know, the fact of of pornography, within workspaces or within people's personal possession, to have to stand up and say, Hey, this is not right. This is You should have these posters up because we have mixed crew and this could offend certain individuals. And although it made me less popular with certain divisions, it was the right thing to do, and it made it a safer environment for everybody to enjoy and get the job done."
,,hammen-eric-cdr,What struggles did you overcome to get where you are?,"You know, there was many struggles that I had to deal with to get to where I was. One, uh, struggle in particular was trying to get my degree while on active duty to stand duty and take care of all of my navel qualifications, but the same time go to school in the evening, Um, take care of my family and all the other array of other activities that got in the way of me getting my degree."
,,hammen-eric-cdr,What is the most challenging part about your job?,"I think the most challenging part of my job is definitely having to deal with tragedy, having to deal with people when they're in their lowest parts of their life and sometimes even notifying them that they have, um, something serious, you know, having to notify a sailor that they have HIV or they had a loss of a loved one or just something terrible that happens and having to sit with them in that moment."
,,hammen-eric-cdr,What is the biggest failure you ever had and what did you learn from it?,"one of the biggest failures I had in the Navy came when I was enlisted and I had an opportunity to get my s twas qualification at that point, uh, of my career, I was thinking about getting out, and so I stopped my s Twas even though I was only a few days away from receiving it because I thought I was getting out of the Navy. Lo and behold, I reenlisted and stayed in for another 25 years. And as you can see, I do not have my East waas."
,,hammen-eric-cdr,What are the failures for which you are the most unhappy?,"some of the failures, which I guess makes me the most unhappy, is the opportunities I had to interact with others. Maybe missed opportunities would be more accurate, uh, chances to really build relationships and to pour into other people's lives where I maybe was distracted based on other circumstances in my own life, which took me away from that chance to really mentor and be with others."
,,hammen-eric-cdr,How accepting of failure is this work environment when a good and honest effort was made?,"I think in today's Navy, um, specifically, with all the mishaps recently having within the ships and the ship drivers, I think failure is accepted a za long as all precautions were taken and it was honest try. I think that in order to have success in order to be to a place where you want to be a good leader, failure has to be part of the equation. And I think there is a book written called Permission to Fail. And I think that gives us that opportunity to, um, continue to make those attempts continue to want to be better and want to grow, and I think failure is a big part of that."
,,hammen-eric-cdr,What are sources of support when you took a chance and the result was poor?,"I think some of the support that you you have when you when you take a chance and things don't work out, um come from different aspects. One can come from your mentor that is coming alongside you. That is, um, pouring into you, maybe a coach or a supervisor that has interest in your career. But ultimately, you always have your chaplain, and you always have your other counselors on board that have the trust of the command that could come alongside and help kind around some of those edges and pick you up and understand. It's not how you fall but really, how you get back up."
,,hammen-eric-cdr,"How does someone recover from a professional ""bump in the road""?","I think if you do this career for any length of time, there's gonna be failures. I mean, we see that through, uh, inventors such as Edison and we see even see that in Scripture, as in King David with failure. So I mean, people have to be judged not based on the one failure, but really the the totality of their circumstances and the efforts that they've put forth. So I think if everybody's honest and they can look inwardly, they know that they have failed at some point. So when someone alongside them fails, there should be more empathetic and understanding and ready to help that individual get back to success."
,,hammen-eric-cdr,What was a pivotal moment in your career/life?,"I think a pivoted, pivotal moment in my life definitely had to be when I went from enlisted to officer. I think there was a lot of people in my life saying that I couldn't do it or a lot of people in my pathway that said, This is not possible. You're never gonna make it. And then for me, Thio have certain people to come alongside and really be my cheerleader, especially my family. And then to be able to, um, accomplish that goal, get commissioned And then even at some point, to run into the same individuals who say that I wasn't gonna make it and see the look in their eyes and the and the doubt that they had turned into wow, this guy really did it."
,,hammen-eric-cdr,What's the biggest risk you've taken in your career?,"I think the biggest risk that I've taken was actually becoming commissioned. So as an enlisted sailor I was. I was up for E seven. I had all the marks. I was a e p sailor. I had the backing of my community and I was I was poised to make Chief, and I had to take a risk of of actually getting out, finishing my graduate degree and start over as an instant. So I think, to go from something very comfortable to nothing to the reward now toe where I'm at 28 years later as a commander."
,,hammen-eric-cdr,What is the most dangerous thing you've ever done on the job?,"I think the most dangerous thing would would definitely be my two tours in Afghanistan. Both from flying in an open door, Huey through the mountains of Afghanistan, being shot at with small arms fire to being, uh, poised with the seal team in a in a local village under Cem Cem. Scrupulous, uh, times and some very kinetic activity. I think both of those memories, I guess in recent past is would be considered the most dangerous things."
,,hammen-eric-cdr,What causes the most stress in your job?,"The one thing that really causes the most stress in my job is if I feel that people can't get a hold of me. I've had a situation where I was in a building that did not get cell phone reception and an individual had attempted to call me because they were considering taking their lives. I never got the phone call. That individual did end up taking their life. And I only found out later that they did try to call and could not reach me. I understand it was not my fault this individual was reaching out for help. But it still to this day, uh, stresses me out when I'm when I'm unreachable to my sailors, to my Marines, to the Coast Guardsman."
