Topics,Helpers,Mentor,Question,text
,,leadership_twitty-shellaree_scpo,"You are having a conflict in the first few days in your unit, is that normal or no ?","having a conflict in the beginning of your leadership position, I would say it's not normal. However, it is probably understandable because you're new. Um, you're the new person that is part of the team. There are different personalities, different attitudes, different cultures and things like that. So, um, that would probably be the reason, um, if there were a conflict as a new leader."
,,leadership_twitty-shellaree_scpo,How can you lead honorably?,"leading honorably starts with integrity. You have to know to know yourself and to know that, uh, your integrity matters at the end of the day, that's really all you have is your honor and your integrity. And in order for you to, uh, to be the leader that people expect you to be or that you even want to be, you have to be able to have integrity. Um, that's what probably"
,,leadership_twitty-shellaree_scpo,"What are some good resources to look at before starting (books, videos, classes)?","some of the resource is that I believe are good to look at our. So, first of all, YouTube has great information about leaders. Um, if you just Google how to be a good leader, there are a lot of videos that come up looking at the CIA knows book list or reading list. Those offer a lot of books on leadership. Um, and if one more thing if you just Google books on leadership, uh, they come up with a lot of books is Well, one of my favorite books for me was the 1st 90 days. Uh, it's a leadership book, and it talks about how you, um, strategically plan your 1st 90 days, Um, in a leadership position. A Sfar as taking a step back, getting to know your sailors, um, paying attention to, um, Who your sailors are Are they there needs and your higher leadership, your commanding officer and your XO. What? The expectations for the organization is so for me that those were some great resource is"
,,leadership_twitty-shellaree_scpo,What have you done that got a lot press?,"One of the things that I've done that received a lot of press was a video I made, uh, with my son for the Navy Army game. My son, uh, graduated from the Naval Academy and they wanted to do a video of of the two of us. And the video is actually called, Um, my son follows in his mother's footsteps. Um, I got a lot of press from that. Um, very motivating and empowering. Um, and it just started out with a story, Yeah."
,,leadership_twitty-shellaree_scpo,How do write a good eval?,"I write a good evil on my young sailors by first asking them to provide me with a few things. One of the things is there brag sheet, everything they've done for the year there Prince report, which is their report of how they how they performed during the their P. R t. Um, any volunteer or community service, anything that they can provide, and that's how I start writing their evil."
,,leadership_twitty-shellaree_scpo,When should you take the blame for a problem you didn't cause?,"so situations happen all the time. Um, and in some situations, you may have to take the blame for something you didn't cause. So you have to ask yourself, should you take that blame for something you didn't cause? So for me, Um, if I don't want to say I'm taking the blame, I'm going to take the responsibility and own up. Um, for one of my sailors who did not, maybe or misunderstood my training or misunderstood, uh, what I was trying to get them to do. Um, And if someone higher up than them higher up on the chain, uh, blame them for something, I would take responsibility for it. And I would just ask, How can we fix it? Let us fix it and come back and make it right."
,,leadership_twitty-shellaree_scpo,Tell me about a situation where your team and you had a major disagreement about how to handle something.,"So when you have a team, you understand that everything is not going to go perfect. Um, there's gonna be some agreements, and they're going to be some disagreements. If I were faced with a disagreement, one of the ways I would handle it is, uh, toe ask, how can we fix it? How can we get through it? Um, in order for the team to get to that next level to complete the mission, we we have to be able to communicate, and some disagreements are part of it. So how we handle it, how we talk through it, um, to get to the end goal is what's gonna be important. So while there are many ways I could have explained how there are disagreements, I just know when you have disagreements, the best thing to do is to communicate to so that you can get to the end goal"
,,leadership_twitty-shellaree_scpo,What kinds of people will I work with? Personalities,"I don't. The kinds of people that I work with are happy, energetic, motivated. Um, they'll come with different skill sets. Um, different types of resource is, um yeah, those are the kind of people that I will work with."
,,leadership_twitty-shellaree_scpo,How much can you lift? (weight lifting),"he e could lift. It all depends on what I'm lifting. So if I'm doing squats, I I could do Maybe, uh, £250. Um, for two reps on, then bench press. I can probably bench press play, be a £100. Maybe it's all depends on what it is."
,,leadership_twitty-shellaree_scpo,"If you have trouble listening well, what strategies can help you listen well?","if you're having trouble listening Really well, some of the things you could do is obviously listen, Um, ask, um, or repeat back. Do a repeat back. Um, for example, did you say or did I understand you to say maybe do something like that? Repeat backs will absolutely help you to listen well."
,,leadership_twitty-shellaree_scpo,Who are the core team members (inner circle) who you relied on as a leader?,"my core members or my core inner circle that I rely on. His leaders are my mentors. My mentors are the ones that, uh, keep me accountable. Um, help me to get through the good and bad of all situations. And, uh, my my junior sailors, um, they help me, uh, as well."
,,leadership_twitty-shellaree_scpo,When is it a good idea to share personal stories or emotions with members of your team?,"sharing personal stories and your emotions and being vulnerable in front of your team. Sometimes you don't know when to do it. I know, for example, for me showing up to my first job in the beginning. You wanna get to know everyone? Um, and I think after you get to know people, that's when you're able to share your stories. Um, you have to know somebody before you could tell your story. Or you might share your story before you get to know them. Maybe that will help bring about a change or growth, Um, or an understanding in the beginning With that person, it just all depends. I believe it's at at different times in different levels."
,,leadership_twitty-shellaree_scpo,What counseling skills are important?,"council skills that are important. The most important one for me is listening. It is it's very important to listen when you are sitting down counseling someone, um, most of time. I think people just want, want, want to be heard. So I think it's important to listen, um and then wait to give your feedback or your thought process on what, um, they need. But the most important when count listening and sitting down within a counseling session is listening."
,,leadership_twitty-shellaree_scpo,What makes your leadership style unique?,"my leaderships Dallas. Unique because it's it's me. It's who I am. Um, it's how I share and express myself. Um, with my teams, my sailors, my organization, Um, that's why my leadership leadership style is unique."
,,leadership_twitty-shellaree_scpo,What are some of the things you do really well as a leader that someone could imitate?,"something that I do really well as a leader that someone else could, um, emulate or imitate, Um would be, um, having a conversation or leaning in when I'm speaking to someone, Uh, and and being personable, I was just told yesterday, but one of my master chief's one of my master chiefs how personable I am and how they would love for me to be part of the oven. Instructor, Uh, because of my my personality and how personable I am."
,,leadership_twitty-shellaree_scpo,What are the most important decisions that you face daily as a leader in your organization?,"some of the most important decisions I make daily, um, in my organization or in our organization, um, our concerns with, uh, my sailors on a personal level. Professional level it, ZZ um, what we do in our jobs go to school, the training, things like that. But, um, dealing with each sailor, um, each person on a personable level, with concerns with family, um, those are the most important concerns."
,,leadership_twitty-shellaree_scpo,How do I take lessons from officer school and apply them in real life?,"okay, if I could advise you to take a lesson from your leadership school and apply it to your real life, One thing I would advise is take one or two things that you've learned. Um, and use it. Um, you're gonna learn a lot of different things, a lot of different skills. Ah, lot of different, uh, trainings in your leadership school. And it may be overwhelming, but take one or two things that you think that would be important to you And use that in your your personal life and your everyday life. Um, for example, if the one thing that you learned waas being able to communicate by asking one question, a personal question or a professional question take that one thing. And if it works for you as the individual, use that one thing to help you in your home life"
,,leadership_twitty-shellaree_scpo,What do you need to know about your team members?,"what I need to know about my team members are yeah, um, what's important to you? As far as being part of a team, there are some people who can't work in a team environment. So one thing I would want to know is what's important to you when working with a team when being part of a team. Um, that would be some one thing that I would actually ask. Yeah."
,,leadership_twitty-shellaree_scpo,What do you need to know about yourself to lead a team?,"What do I need? What I need to know about myself in order to lead a team is my Why? Why do I want to lead the team? My What? What is it that I could do to lead the team? Andi, thirdly is my how how and what does it look like to me in order to be, uh, to lead the team?"
,,leadership_twitty-shellaree_scpo,What are the most important factors about a situation to consider?,"the most important facts about a situation to consider our, um, the five W's what? Where, when, Why and what's the other one? Who? Absolutely, um"
,,leadership_twitty-shellaree_scpo,What kinds of sailors cause problems in a team and what can you do to improve it?,"There are all kinds of sailors that are part of your team. Um, one sailor that causes problems in a team. Um, our sailors, who maybe are unhappy, Um, disgruntled, uh, a sailor who is maybe ready to get out. Their time is up. Um, and they may bring unhappiness to the team. How would I handle that? I I do believe in inclusion, including everybody, even the ones that don't wanna be a part of something. So I have to communicate. I have to speak to that sailor. I have to sit them down and ask them, Um, what's going on? How can I help you? Um, how do you see yourself being a part of the team, or do you even see yourself being part of the team? So in order to help someone, you have to communicate with them. We don't know their story. We don't know what happened the day before or the day. Or maybe that moment. So maybe they're going through something. So the biggest thing is to communicate. I have a sailor right now who, um, is struggling Thio be a part of the team? Um, he's unhappy. Um, he's ready to get out the Navy. And you know that cliche. One bad apple spoils the bunch. It's not always true. You could tell the ones that are unhappy and he is unhappy. And I just sat down with him today and I explained why I I just sat down with him and just asking the question of what's going on. He explained it. And while you think it's supposed to spill over into everyone else, it almost did. But it didn't. And one conversation, just one conversation, and he feels better, so I just believe in order. Thio, help someone get through that you have a conversation."
,,leadership_twitty-shellaree_scpo,How do you get to the root of a problem with a team member?,"even how I get to the root of a problem with the team member communication conversation. Carrie. Those three things are so important. The first thing I would do is pull them away from the team. Ask questions, My favorite questions. The five W's who, what, where, when, why that will enable them to express themselves and find out what is going on working."
,,leadership_twitty-shellaree_scpo,When is breaking the rules okay?,"Well, you know, being the leader is important to me, e love sharing all of my experiences and, uh, being part of teams empowering people. And I get asked a lot when is breaking the rules. Okay? And I just have to be honest, It's never Okay. It's never okay to break the rules. Breaking the rules said something about who you are as a person. Is there something about your character? All right, So for me as a leader, um, as a, um, senior enlisted leader who empowers others, breaking the rules is never okay."
,,leadership_twitty-shellaree_scpo,How can I tell when someone can be influenced versus someone who won't change?,"the way to tell if you can influence someone or change. Someone starts with knowing that we can't change anybody. We just can't, um, how you carry yourself, how you treat others, how you talk to people, that is how you influence people. But trying to change someone can't happen unless that person wants to change. They have toe. Want to change within themselves. You can't make anyone change, but you can be the example and influence people buy. Um, like I said, how you treat them, how you act and what you believe in."
,,leadership_twitty-shellaree_scpo,Tell me about a time where your priorities conflicted with the priorities of your management.,"if you ever have a situation where your priorities, um don't agree with the chain of command. Um, as a senior enlisted leader, I've had some situations where my priorities did not agree with the chain of command or my upper ranking chain of command. Um, the first thing that always has toe happen is a conversation. Because I am in that upper chain. It's easy for me to have those conversations. I'll say, Hey, sir, Um, Hey, ma'am, Um, Hey, Master Chief, can we sit and have a conversation for a junior sailor? It is a must. You have that conversation as well. However, the way to get to that, you have to start with requesting asking your lpo uh, your senior chief, your master Chief, if you can, uh, request a meeting so that you can, um, express your feelings and concerns about the, uh, the situation"
,,leadership_twitty-shellaree_scpo,Tell me about a situation where your team and you had a major disagreement about how to handle something.,"in my field as the senior enlisted leader for the command. There are going to be some risk. There's gonna be some uncomfortable conversations. Um, some things that I have to share with my upper chain, my commanding officer, my XO, some things I have to take to them with my sailors fighting for my sailors, advocating for my sailors. Uh, and sometimes that those air wrists, Um, especially when a mission has to get done, a job has to be completed. Um, advocating and and and having conversations. Um, maybe a risk. Um, for my sailors, Uh, not a risk for my sailors, but a risk on behalf of my sailors, Um"
,,leadership_twitty-shellaree_scpo,What problems or warning signs should you not try to solve and refer up to specialists instead?,"some of the problems that I try to solve at my level. Our personal problems, maybe family concerns. Um Ah. Professional concerns, for example. Training. Where do I go now? Where would I go next in my career? But other things like, uh, Sapper, um, that would include a victims advocate. Um, suicide, obviously. That would include a medical care provider. Domestic violence. Um, that would include a a family advocacy person. Um, racism, um, equal opportunity. That would involve the command Equal opportunity officer. Uh, Cemil, Um, while there are certain things that I can handle at my level, there are most important things you have to involve, um, someone that has a little bit mawr, uh, involvement in those situation. It's very important. Thio share those resource is with your sailors or your team when they are going through certain things, okay?"
,,leadership_twitty-shellaree_scpo,What do you do when given an impossible situation due to failures that you didn't cause?,"when I'm dealing with situations or failures that I did not cause or if I could say it was not my fault. The first thing I do is I don't find fault in someone else. Um e I, um I own whatever the situation Waas I believe that getting through it with starting with me because of whatever the situation was whatever, whoever the person was that that may have failed them. Um, I own it, and I take ownership of it and help that person get through it. Um, even if they want to talk about you know how it failed, who failed and things like that, that's fine, because sometimes that feeling, But the most important part is getting through it and getting past it, Um, not only for, um, that person, but it will help them grow and then teach them that even though somebody failed them, there is a way to get through it."
,,leadership_twitty-shellaree_scpo,"How do you deliver bad news, such as a family emergency?","Uh huh. So when I have to deliver bad news, for example, a family emergency or loss, I asked the sailor to come into my office on DWI. Go somewhere where it's just he or she and I, um I asked them how they're doing. Um, and then I I break the news to them. It could be very devastating, especially if you're out in the open in front of a lot of people. So when I have to deliver something, um, some sad news or some bad news it's best to be in a one on one situation. Wow."
,,leadership_twitty-shellaree_scpo,Why do people leave the Navy?,"Why do people leave the Navy? There are many reasons why people leave the Navy. It's either. Their time is up. 20 years, 20 to 30. It's time for them to go. They may want to do something different, go to school without being in the Navy. They may want to start a family. There are so many reasons why a person wants to leave the Navy. The first thing we should do when a person decides that they really want to leave the Navy is sit down with them and have a conversation, Um, a career development board, um, or just a simple conversation and ask why. But at the end of the day is their decision on why they want to leave the Navy."
,,leadership_twitty-shellaree_scpo,How can I work smarter?,"when I asked myself the question How can I work smart? I think of a lot of things. But the one main thing I think about or I tell myself in order for me to work smarter, I have to first know why. Why am I? Why do I want to work smarter? Why is it important to me? Toe Want toe work smarter? Um And then I come up with the The answer is, uh, for my personal reasons. When I'm working smarter, it makes my job easier. It makes my job better. And at the end of the day, for me, working smarter at adds to my growth and my excellence in my you know, position."
,,leadership_twitty-shellaree_scpo,What's up?,How you doing?
,,leadership_twitty-shellaree_scpo,How is the weather?,the weather here is amazing.
,,leadership_twitty-shellaree_scpo,How are you?,I'm doing well.
,,leadership_twitty-shellaree_scpo,Where are you?,I am in sunny California.
,,leadership_twitty-shellaree_scpo,What is your favorite color?,my favorite color is red.
,,leadership_twitty-shellaree_scpo,What's your favorite book of all time? Why?,"one of my favorite books is Love, like You've Never Been Hurt and the reason why Thio is because I went through a bad divorce and I had some concerns about me, and when I read that book, it showed me and it taught me that love starts with me now. I really knew that already. But it confirmed it confirmed that love starts with me and for me to love, like I've never been hurt and that it was okay to be vulnerable, so that is one of my favorite books."
,,leadership_twitty-shellaree_scpo,What's your favorite movie of all time? Why?,"my favorite movie is pretty woman and the reason why I love that movie so much. It shows her perseverance, how she had a dream and she kept moving towards that dream and she ended up with her dream."
,,leadership_twitty-shellaree_scpo,"If you could meet anyone in the world today, who would it be and why? What would you say to that person?","okay. If I could meet anyone in the world today, it would be Michelle Obama. I would say to Michelle Obama, You go, girl. And the reason why I would want to meet her is because she speaks for everyone, not just women. Black women, uh, Hispanic. She speaks for everyone. And I would want that is one of the reasons why I want to meet her. And I would just I would just want to say to her, You go, girl. And also I loved your book becoming"
,,leadership_twitty-shellaree_scpo,What person do you most admire and why?,"Yeah. The person that I most admire is my best friend. His name is Andre, and I admire him because after everything that he's been through in his life, he has actually made a big difference in his family, in his community and in his church community. And I admire him so much for that, Yeah."
,,leadership_twitty-shellaree_scpo,Where were you born?,"I was born in Akron, Ohio."
,,leadership_twitty-shellaree_scpo,Tell me a funny story.,"something funny about me is I don't know if this is really funny, but I love going to comedy shows. I love to laugh. Um, I just believe when you're laughing, your see, let me start that over so I really don't have a funny story. And if I do, I can't remember it. But I like going to comedy shows. I love to laugh, um, laughing. For me, it's free. Um, when I'm having a bad day or even a good day going to a comedy show or watching a cockamamie in on TV or Netflix or something like that, it it makes me laugh. It cracks me up, and I because I like to laugh."
,,leadership_twitty-shellaree_scpo,What is your favorite food?,"Well, my favorite food is spaghetti or pasta, as they say. Um, I've had that, um, favorite food for a very long time, Ever since I was a little ever since I could remember. Um, it's really may not be that good for you right now, but I love pasta."
,,leadership_twitty-shellaree_scpo,What is your least favorite food?,"my least favorite food is shrimp the reason being? I was told at a very young age that shrimp are the Roaches of the sea, so I can't eat shrimp. That's why it's my least favorite food."
,,leadership_twitty-shellaree_scpo,What was the coolest thing you did in the Navy?,"mhm the coolest thing that I ever did in the Navy, and this is really personal for me. Um was past my swim call at boot camp, and I say that was the coolest thing because I joined the Navy not knowing how to swim. And when I passed my swim call that was so cool to me, I felt empowered. It was just cool."
,,leadership_twitty-shellaree_scpo,What is the best military perk you experienced?,"the best military perk that I ever experienced is the 10 or the 15% discount. I am a shopper and I spend a lot of time in, uh, stores. So when I walk up Thio the counter and I asked, uh, do you have a military discount? And, yes, that is the best military perk, right?"
,,leadership_twitty-shellaree_scpo,"How do you help morale? (e.g., when the crew was supposed to go home but needs to stay active/at sea?)","I help morale by, uh, encouraging conversation or and or ah, Fun Day. So we're not able to, for example, were not able to leave and go home right away, but we can take a break. So, um, I have a time where the sailors or the team, they have the little, um, paintball guns, and we take maybe an hour and we set up bottles and we allow the sailors or the team to just shoot the bottles. Who can shoot the most bottles down? Um, it breaks up the time a little bit. It breaks up the monotony on bare, all having fun, having a little bit of friendly competition. Competition. That's how I see, uh, adding to the morale, Especially when you can't go home after a long day and you have to complete the job or the mission. Right? All right. Mhm. Yes. Yeah."
,,leadership_twitty-shellaree_scpo,What challenges did you face and how did you overcome them?,"one of the challenges that I faced, Uh, coming up through the ranks is, um, my For me, the challenge would be, uh, being maybe ah, junior and and my age is one of the challenges for me as, um, coming up the ranks. I was a junior sailor, but my age was a little older. Um, and for me, that was a challenge, because I I saw myself as a leader. And but my rank, uh, had a lot to do with it because I was a junior sailor and I it was challenging to move forward with certain things the way I thought the way I spoke the way I carried myself. And unfortunately, in the in this organization, we do a lot of things by rank and being a junior sailor, um, motivated to do great things and to be that leader. I had to stay in my place because of being a junior sailor and how I overcame that was just by waiting out my time, making sure that I was studying and reading and so that I could get to that next level, um, actually tow where I'm at now so that I could, uh uh, be the leader that I know I could be and then understand that, um, the junior sailor, especially now coming in, Uh, a little smarter, knowing a little bit, mawr, um, knowing that they are the foundation, or they set the tone for what we know now. Um, and I'm okay with that. I didn't understand it before when I was that junior sailor, um, coming into the ranks. But now, being a leader, I do understand that even though your rank is a junior moving up the ranks, you should be able to listen and encompass everything that the junior sailor has to offer."
,,leadership_twitty-shellaree_scpo,What is the most challenging part about your job?,"the most challenging part about my job is being an advisor. Um, I love my position, but at some points in my position, I realized that I have to have uncomfortable conversations with my sailors. I have to have uncomfortable conversations with the triad. And at the end of the day, my CEO, um, he makes the final decision. For example, I had a sailor who, uh, may have potentially, um, been around someone who has cove it at this time. Right now, we are in this cove it situation with with this disease and being in the military, we have to be really careful with that s So I did have a sailor who was around someone who tested positive for Cove It on and he came toe work and let us know that hey was in that area while he was there. He was also told that everyone had been tested and it came back negative. I did advise the triad that, um it's important for us to let everyone else know. I was also told that we he didn't want to alarm anyone and because the test came back negative. But the bigger picture is that everyone should know who is in the area with someone who has, uh, tested positive for Covic. Attend of the day. I did advise my commanding officer about, uh, that situation. He did change his mind, um, and did allow me to put it out to the rest of the sailors. But I realized the challenging part for me is no matter what at the at the end of every conversation, at the end of every situation that I advise him on, he is the deciding factor. And I have to carry out the mission. Um, and e have to carry out the mission sometimes with no questions asked. Um, and that could be a challenge for me."
,,leadership_twitty-shellaree_scpo,What is the biggest failure you ever had and what did you learn from it?,"the biggest failure that I have had, and I don't even know if it is really a failure. I really believe it's a lesson eso going up for Senior Chief, I think I've done that. I've put in a package, uh, for Senior Chief maybe five times. And each time I started to question myself like some of us do. And, um, you almost feel like you're failing, because in your mind, you're you're doing everything that you need to do as you know, to stay competitive in this organization, um, and to just take care of your sailors and your peers. And I think for me, the biggest failure was, uh, the fact that I questioned myself on guy, You get to a point where you don't feel like you're worthy of of of promotion. Andi, I think for me, that was the failure on my part. I could tell the story and maybe encourage others. But then the self reflection I have for myself and feeling that way, um, second guessing myself. And that was a failure to me. What I learned from that is, even though I question myself and I was, uh, I did my self reflection. I also learned that there's growth in that, Um, and it makes me a better person both personally and professionally. So although it didn't seem like a failure, the story doesn't seem like a failure because maybe it's personal, But for me, it made me feel some type of way and cause me to feel like it was It's part of being a failure, but I grew from it."
,,leadership_twitty-shellaree_scpo,What are the failures for which you are the most unhappy?,"the failures that I am most unhappy about, um, majority of the time. For me, it's my, uh it's personal. Um, and professional, I have a, for example, coming up in the ranks, and this organization, you know, came in the Navy kind of late in age and motivated as a sailor. But I had a couple of people who thought my my job performance and everything was amazing. But my administrative skills were not up to par. And I guess hearing that, um, from somebody of, ah, higher ranking than you, um, it makes you feel like you're a failure. Um, administratively. So you you have those those questions, those conversations about your failures and what your weaknesses and things are. And one of those is administrative for me, And it made me second guess it made me question myself. Um, but at the end of the day, I've learned from it, Um, and but that's Ah, that's a failure for me to a point where I, um when I start something, for example, working on, uh, packages for, uh, map meritorious advancement program. When I'm working on a package, I start to ask myself, um, am I doing this right administratively are the words correct? Does this sentence make sense? Does this paragraph makes sense? I second guess myself and to me, um, self sabotage is kind of like a failure."
,,leadership_twitty-shellaree_scpo,How accepting of failure is this work environment when a good and honest effort was made?,"here at my command when a person fails when a sailor fails, Um, it's very unfortunate. However, uh is growth. We deal with it by allowing the sailor to fail, um, and then asking the questions, You know what happened? How can we help? Um, and this brings out a conversation where they're able to speak about their failure and then learn from their failure. Um, I believe in second chances. If you're not failing, if you're not, uh, making mistakes, um, then you're not growing. Um, I don't believe that it's a weakness if you fail. Um, it's part of maybe some challenges, but myself, As a senior listed leader, I, um I accept it and allow that person to grow from it."
,,leadership_twitty-shellaree_scpo,What are sources of support when you took a chance and the result was poor?,"here at my command when things don't go well or well, the way we planned them. Um, some of the things that we can utilize is, uh, conversations, team meetings, um, sitting down and planning and working on how how we can fix it or how we can make it better. Um, it is so important. Thio have that conversation. Um, in this organization, nothing is. Nothing is perfect. So we have toe work at, uh, doing things better? Um, s o I just believe that having conversations on day, finding out what we could do, better having a plan that would help us, um, make things better."
,,leadership_twitty-shellaree_scpo,"How does someone recover from a professional ""bump in the road""?","in this organization, it's inevitable. There are going to be some bumps in the road both professionally and personally. Early in my career, I had a bump in the road and, uh, I had to go to a d r B, a disciplinary review board. That's where you stand in front of the chiefs of your command and they ask you questions, fact finding questions. Um, what I learned from that is that we're all going to make mistakes and that there are people here that care about you, and because of that, you can get through it. Um, there are There are chiefs who wanna help you. There are petty officers who want to help you, and there are commanding officers and executive officers who want to help you. So while there are bumps in the roads and things that happen, there is gonna always be somebody there. Thio talk you through it, uh, give you different tools to help you work through it. I like I was saying early in my career I had to go to a D r B because I was late for work. Um, I was on the ship at that time, and you could never, ever miss ships movement. Um, and I didn't go to mass, but I did go to DRB, and it was devastating. And at that time, sometimes when you have a bump in the road, people see you differently. But coming to work, uh, doing better? Um, you know, asking questions, getting help, maybe talking to someone, your chaplain or counseling things like that that could help you also get through those things. And that was one of the things I had to do. I was late for work and for personal reasons. And my lpo. She helped me by offering counseling and chaplains services so you can get through the bumps in the road. You just have to make sure that you're you're willing thio, ask for help and, uh, receive the help as well."
,,leadership_twitty-shellaree_scpo,What was a pivotal moment in your career/life?,"a pivotal moment in my career was when I was going through a divorce at a A junior as a junior sailor. It was pivotal because I also had my Children and I was on the ship, and I actually had to send my Children home to my parents while I was going through the divorce. Um, it was devastating. Um, there were court dates. There were days I had thio miss work. Um, okay. And it was mentally draining. I did get through it because I had my, uh, my leadership who believed in me and and knew that I was a great sailor. But it was It was personally, very hard and taxing on me mentally. Um, I had to go to counseling because of it, and my Children had to go to counseling before they left. So while I still had to do my job and, um, take care of my family, it was very trying and and and and hard for me. But at the end of the day, I did get through it. Um, just remembering who was there for me? My my lpo. My executive officer, uh, people who I I confided in about my situation, my divorce, um, and people who gave me the resource is to get through it. That counseling, Uh, the counselors and the chaplain who was very important in helping me get through have the conversations, Andre. Counseling with my Children. Um, but I got through it."
,,leadership_twitty-shellaree_scpo,What's the biggest risk you've taken in your career?,"one of the biggest risks I take in my career is being an adviser to my chain of command. My triad. Um, all conversations have to be had, Um, there are some tough conversations that have to be had advising your CEO. Um, when things come up, whether they're good, bad or ugly. Um, I am the adviser. Um, the risk I take with sharing things with my commanding officer, um, explaining to him that this might not be in the best interests of the command And then at the end of the day, knowing that he is the one that makes the final decision. And he's and he's also the one that writes my evil my evaluation at the end of the day, um, I have to be honest and true. With what? What? My beliefs, our And just know that what I said, um, what I say how I handle things with my commanding officer, that they're going to be taken professionally and respectfully and hope that he understands that the best interests of the command and himself, um, and the sailors are are taken, um, in a professional manner. And then, like I said again, um, always remembering that at the end of the day he is the one that makes the final decision, and that's to me can be, ah risk."
,,leadership_twitty-shellaree_scpo,What is the most dangerous thing you've ever done on the job?,"Yeah. One of the most dangerous things that I've done on this job is, for example, one of my sailors at a situation with their spouse. And she called me, and the first thing I did was get in my car and show up at her house. Um, because I wanted to help. I wanted to protect her. Um, I believe that was a dangerous thing to do, because, um, here we are with no protection. A Sfar, As you know, maybe calling the police or or something like that. We were both just wide open there, Um, at the home. Um, at that point, when I arrived to the home, she didn't let me in. Maybe for those reasons, but I did show up at the house, and I think, at that point, being a protector, uh, being the S e l. I believe that was a dangerous situation."
,,leadership_twitty-shellaree_scpo,What causes the most stress in your job?,"as the s e l. There are a lot of things that causes, uh, me a lot of stress. Um, the way I deal with my sailors, the way I deal with my triad. My commanding officer, Um, I worry a lot. I worry a lot about how the people around me are affected by their situations, Uh, their lives both professionally and and personally. Um, and that for me, causes a lot of stress. Um, for example, when I have conversations with my commanding officer, uh, about how we want to do certain things as faras running the command and how we deal with our sailors, Um, if he doesn't understand, uh, that each sailor has to be, um, dealt with, um, on a case by case basis. And I have to advise him of that that all sailors are not the same, that they're different. Um, that concerns me. And and and it worries me, and it does cause me some stress. Um, when I'm dealing with my sailors and they don't understand that I have to deal with them, um, actually, on a by case basis and everything in their situation, um, is different from maybe their peer or their junior sailor and I have to deal with them on different levels. Um, that's stressful. Um, and it is because I do worry. I want the best out of everyone. And it does cause me thio to feel a little stressful E."
,,leadership_twitty-shellaree_scpo,How do you deal with stress on the job?,"some of the ways that I deal with stress on the job. Um one, um I like to have conversations. So when I'm stressed, uh, maybe with a sailor or with my triad, I have a conversation. First, I have to have the conversation, ask the questions. Why, um, why are we doing things this way? Um, how can we do things better? And then I go to my office and I sit by myself and I reflect. And once I reflect and I journal, take my notes. Then I I de stress myself personally by going to the gym, Uh, maybe speaking to someone outside of my command. Ah, counselor. Ah, close friend. Someone who doesn't have any, uh, connection with what I'm doing. And that helps me de stress from majority of the situations that I go through here at work"
,,leadership_twitty-shellaree_scpo,What is a trick that you use to keep stress from boiling over?,"of course. So a little trick I used to keep stress from boiling over is to first say, Can we revisit that? And then I will immediately walk away and go to my safe place. And normally, my safe place is my office, and I will close the door, and I I will meditate, maybe call someone. Um But I have quiet and I will have quiet time if I'm not meditating or speaking to someone. One of my favorite tricks that I used to distress is to be quiet. Um, it's important. Um, I have to allow my thoughts thio, uh, to maybe not consume me. Um, but to listen to them and then I reflect by journaling."
,,leadership_twitty-shellaree_scpo,How do you handle self doubt?,"Yeah, when I am doubting myself or I am, uh, self doubting. One of the amazing, amazing things that I've learned is to journal. I carry a journal in my purse and my bag, Um, when I am self darling or self doubting or self sabotaging myself, I have tow Write it out. Um, for example, if I say to myself, I can't do that, um, I'm not gonna do well at that. Then all of I write it down. Why did I say that? I asked myself all the time questions like Why? Why am I in this space where I'm asking myself and self doubting myself? So I I write it down. Why did I say I can't do that? Why did I say I'm not going to do well at it? And I read it. And when I read it, I can answer that question. Well, why did I say I can't do that? And the more I read that question, then I'm able to answer it. But that was That's one of the things I like to do when I'm I'm in that self doubt mode or I'm in that self, um, self sabotaging mold asked myself the question Why? Okay,"
,,leadership_twitty-shellaree_scpo,How do you handle fatigue at work?,"when I am tired at work or I'm fatigued. One of the things that I do is I walk away from the computer. Okay, Um, the building that I'm in is large, so I could go for a walk. Um, it would be nice if I could close my door and take a nap, But majority of the time, that's not gonna work. So what I do is I get up. I grabbed me a bottle of water, and I walk. I want maybe walk around by myself, or I walk the deck plates on what that means is I go to each one of my departments, and I started talking to my sailors, um, having conversations, drinking my water. Um, and that will help me with my fatigue at work."
,,leadership_twitty-shellaree_scpo,How do you ensure that boring work gets done well?,"So here at the reserve center, sometimes our work can be boring and it could be monotonous. We are at a reserve center, and a lot of the things that we do is repetition. Uh, taking care of our reservists taking care of our sailors taking care of ourselves. We do on a everyday basis. And it could be very boring on monotonous. Some of the things that we do, uh, here at the mosque or the reserve center when we are in a boring situation or a monotonous situation, Um, I will get on the loudspeaker and I'll say, Hey, everybody is time for a huddle and we meet on the quarter deck at the Reserve Center and we talk about what? What are some of the boring things that we're doing right now? What are some of the monotonous things that we're doing? And we have a conversation, and then we plan to get the work done at a in a timely manner, and that will help take some of the boring and the monotony out of it. Um, it sounds funny or may even sound weird, but it works. We don't do it often, but some days when we're at that point where we're over the top with this monotonous work, we meet in a huddle and have a conversation, and then after we're done talking about it, we go back to our spaces and the work is done, uh, in an efficient manner, and they're more motivated to get it done because we had, like, this little football huddle."
