Topics,Helpers,Mentor,Question,text
,,jd_thomas,What have you done that got a lot press?,%HESITATION in two thousand and fifteen I was a part of the the USS lessons are crew and we were tasked to do a freedom of navigation %HESITATION operation down in the South China Sea and I actually stood the junior officer of the deck at the time and %HESITATION I was able to %HESITATION just pay this mission and the mission it up on CNN and %HESITATION even a question on jeopardy and %HESITATION the word that I got was that you know me speaking over the %HESITATION the radio to the our our Chinese %HESITATION counterparts %HESITATION made our way up to a president Obama so it was it was an awesome experience to you know get word that the president heard me speak 
,,jd_thomas,Describe your ideal team.,my ideal team would be %HESITATION %HESITATION basically a group that is selfless selfless motivated and with a good work ethic 
,,jd_thomas,How can you lead by example? (What specific things do you do?),in order to lead by example %HESITATION you have to have the the ability to empathize and what I mean by amber thousand that would be the look at a situation from someone else's point of view if you understand how it feels 
,,jd_thomas,What makes your leadership style unique?,%HESITATION what made my youth my leadership style unique is that it's %HESITATION based on being January January %HESITATION respectful and professional and also leading by example 
,,jd_thomas,What are some of the things you do really well as a leader that someone could imitate?,%HESITATION few things that I do will route thing someone could imitate as I I actually incorporate my %HESITATION I'm very personable %HESITATION but also find the balance of being respectful %HESITATION professional and %HESITATION I communicate will and I think those are across the board are what are things that someone can imitate going for in any profession 
,,jd_thomas,What are the most important decisions that you face daily as a leader in your organization?,as a leader in my organization %HESITATION one important decision I face every day is %HESITATION to decide to get up and go to work every day %HESITATION and I think we we all are faced with that %HESITATION may be you know everyone has their bad days and you know sometimes you just you don't feel like doing you don't feel like you know but what makes the decision for me is the fact that there's a team of sailors all peers and even seniors that are somewhere so you know relying on me to you know help get them through the day %HESITATION I always like to believe that maybe there there's a sailor who's going through something and me not showing up at work that day could be the day that they feel like a temporary problem is a permanent problem and that's what importance is in %HESITATION make every day 
,,jd_thomas,What do you need to know about yourself to lead a team?,there's a few things that I feel that a person should know about or sales %HESITATION prior to lead a team or even Willie today and asked one is to know who they are %HESITATION to to know where they're from and three %HESITATION how to improvise %HESITATION the first one of knowing who you are %HESITATION those sailors a smart people %HESITATION I would pick up on a lot of things we observe a watch a lot so if you're if you doubt yourself in your shoes sure about yourself as a person and that makes me believe that you are fit to lead me into any situation %HESITATION to know where you're from I like to believe that a a person's family and their friends and their background pays a lot of big part into their leadership and who they are as a person so %HESITATION I like to think that I conduct myself in a manner that my grandmother or my mother or my dad or my my grandfather would approve of if you saw me interacting with and leading a team %HESITATION been able to empathize I think there's just a part of a %HESITATION you know just daily living of in %HESITATION interacting with each other 
,,jd_thomas,What do you need to know about your team members?,%HESITATION one big %HESITATION to be things to know about to team members are their strengths and weaknesses and you get there about watching them interacted with each other %HESITATION other teams other personnel and observing who they are as people and how they respond to certain situations I'm I'm a big proponent proponent of watching someone's verbal and nonverbal cues when I communicate with them and I think that that will help you learn a lot %HESITATION as far as our team members in terms of their strengths and weaknesses to better manage them as as a as a team altogether 
,,jd_thomas,What are the most important factors about a situation to consider?,%HESITATION most four factors are about a situation I would say would be the %HESITATION who what when where how and why %HESITATION understanding %HESITATION the background of the situation and who's involved what's involved was the issue of how to come about %HESITATION will help you on the road to a solution and how to fix it 
,,jd_thomas,What are some secret-sauce tips for your leadership style?,okay there really is a secret sauce is just %HESITATION understanding that we're all human and we reject we're here to whatever situation I may be on a different circumstances %HESITATION so if you can %HESITATION respect someone if you can %HESITATION the professional if you can %HESITATION %HESITATION empathize with someone and you can communicate with someone I feel as if everything will work out a way as opposed to the usual there is no super sauce 
,,jd_thomas,What leadership strategies are dying out?,a few losers strategies are one hour say leading by example I think that some of my leadership style at all I don't think %HESITATION enough people %HESITATION are willing to %HESITATION lead by example the do as I do not do as I say you met 
,,jd_thomas,How long does it take to complete your training for OOD (officer of the deck) underway?,to complete %HESITATION the under way training on that depends largely on %HESITATION the the ship schedule in the at sea time that you're you're able to you know to get as a junior officer %HESITATION it can take anywhere from you know six to twelve months but that depends largely on your work ethic %HESITATION you opportunities for training and the ship schedule %HESITATION but the idea going into this is to for you to be hungry and that is to %HESITATION take advantage of every training opportunity that that you're given 
,,jd_thomas,What advice do you have for someone trying to complete training like OOD underway?,%HESITATION for anyone inspired to complete %HESITATION the underway training %HESITATION what first say that it depends heavily on your work at and your time management skills %HESITATION the second thing work together there are multiple personnel on board that will be striving for the same qualifications and contrary to popular believe this is not a competition %HESITATION work together %HESITATION there's a famous saying teamwork makes the dream work %HESITATION for you to study together trying together work together it will allow you to be more of a competent watched and their %HESITATION instead of always thinking and looking over your shoulder worried about what this person may have what that person may have so work together and use your time wisely 
,,jd_thomas,What challenges did you face and how did you overcome them?,arm I have a face the numbers shown just throughout my career %HESITATION the first challenge was to balance %HESITATION family and home life with the your new career that's a challenge in itself %HESITATION the neighbors very demanding and I like to laugh and joke you know you know with my girlfriend and say Hey you know you're the mistress going into this situation and the navy's my wife so you know you have to give in where you fit in but that's it's somewhat that somewhere that's true %HESITATION so you as the %HESITATION service member you have to find that work life balance on the second challenge %HESITATION I'm going through some challenges throughout you know some of my training %HESITATION I was a flight school to try so I went to %HESITATION was commission as a naval flight officers students %HESITATION initially so that was the the probably the biggest challenge that I faced throughout my career %HESITATION one word of one piece of advice I can say to anyone going through a similar challenge would be to look at every opportunity as a %HESITATION learn a lesson and think of the positives always have a positive attitude and always having a can do attitude no matter what so those were %HESITATION probably the two biggest challenges I face so far 
,,jd_thomas,What is the most challenging part about your job? ,the most challenging part about my job would happen it would probably be the interacting and working with the different personalities different backgrounds and the different cultures of may sound funny at first but %HESITATION when you're you've got three for three to four hundred people on on this you know five hundred and ten foot you know ship %HESITATION for months on end it's kind of difficult to you know continue those working relationships when you live eat and sleep with these other as in sleep next to each other 
,,jd_thomas,Are you married?,no I am not mayor 
,,jd_thomas,Do you have any kids?,no I do not have any kids 
,,jd_thomas,Do you have siblings?,yes I have two brothers %HESITATION an older brother named Marcus who's a supply officer in the navy and I have a younger brother by the name of Michael who's a field engineer at a nuclear plant 
,,jd_thomas,Do you have any pets?,no I do not have any pets but I do love dogs and I wanted to go but the %HESITATION %HESITATION demands of of being a slow %HESITATION con out way my my %HESITATION morally of believe saw and what it means to have a pet %HESITATION I'm not a fan of putting pets in kennels and have been locked up in a house or an apartment so I'm not in a stable situation where I can %HESITATION allow my dog to you know like roam free and I can spend you know ample time with 
,,jd_thomas,Do you have a significant other?,%HESITATION up started dating %HESITATION currently like trying to I guess you know iron out the details with someone and %HESITATION narrowing down but she doesn't live here so that kinda %HESITATION play puts a wrinkle in things %HESITATION especially with the time you know being on shore duty you wanna spend as much time as you can with %HESITATION the one that you care about %HESITATION but we're currently doing trying the long distance thing %HESITATION shoes she lives back home in the south and %HESITATION that so %HESITATION it's kind of a tough thing because you only you know you get to see our every now and then and yet they have to devote time to talk to or you know throughout the day but you know being three hours behind it plays %HESITATION %HESITATION and I put another wrinkle into the situation so it it's it's kind of tough but you know it's working 
,,jd_thomas,How much free time do you have in your career?,free time what is that %HESITATION but %HESITATION it depends on you know the your ship schedule your command schedule as well as you know if your own sure do UFC duty %HESITATION right now I'm on shore duty student status here in PS %HESITATION but my work load is very happy %HESITATION this quarter have %HESITATION eighteen hours of credits and %HESITATION which kind of question about five classes %HESITATION so here time management plays %HESITATION probably like the most important %HESITATION role in everything %HESITATION I do my best to not study on a weekend say Saturday and Sunday which means that Monday through Friday %HESITATION twelve to fourteen hours and class or in the library in a study of so that I can have the Saturday and Sunday as 
,,jd_thomas,How often do you take work home with you?,I do my best to never take my work home with me %HESITATION %HESITATION I don't study at home %HESITATION I don't I do my best to never ever ever ever ever take your work home %HESITATION when you start to bridge that gap between home and work that's where you lose focus %HESITATION and you lose that balance of home life work life because now you're at home working about worrying about work and then you'll go to work and you're worried about home so %HESITATION by not taking my work home I learned that's like a %HESITATION separation %HESITATION online in a saying that I don't cross what do my best not to 
,,jd_thomas,Does being a leader give you flexiblity to alter your work schedule?,in some ways yes and in some ways no %HESITATION just a two bit you're always serve us subordinate to someone you always have a boss so %HESITATION in a as you know the past two commands of course I work for a commander and a captain so %HESITATION your schedule was dictated by the captain scheduled to come to a schedule so if you wanted your work before he got to work and you had all to your schedule if you didn't mind you going home after work was done say at two thirty three o'clock %HESITATION that alters your schedule so %HESITATION you cannot you're at the mercy of the soul you're at the mercy of demands that are placed upon you by %HESITATION by the command and by the %HESITATION the schedule 
,,jd_thomas,"How does being a leader change your lifestyle? (frequent travel, irregular hours, family difficulties etc.)",%HESITATION I don't think of my last oil change much I always felt like I was always a leader so the things that I'm I firmly believe that how you are at home that's how you are at work or it's it's true for me how I interact with personnel seniors of subordinates at work is how are I am at home so I'm very personable %HESITATION very respectful very empathetic so I'll treat you just like our teacher at home so nothing really changes for 
,,jd_thomas,How do your command responsibilities affect your style in personal life?,not that I think it have been affected tremendously %HESITATION on one side of the corn %HESITATION your you have the chance of impacting the command with who you are and how you are as a person %HESITATION and on the other side of that that command will impact you in almost the same manner so you have to consciously %HESITATION make an effort to incorporate the positive things but resist the negative things and at the same time do %HESITATION do the same with yourself you know as far as what you bring excuse me to that command so %HESITATION I think the impact is mutual you know but %HESITATION I were I was actually %HESITATION I remember talking to a %HESITATION god I was in college it was about a fraternity and I'll fill a negative way about the surge attorney and %HESITATION he basically looked at me and said Hey you know you have to bill the fraternity around you you know don't build yourself around the paternity and I think that may be you know all the difference in the world 
,,jd_thomas,What is a good approach for selecting a new duty station in terms of finding an area for my family to live in?,%HESITATION the biggest and best approach I can say is %HESITATION you have that conversation with your spouse and your family early and often %HESITATION that no one knows the needs of you and your family better than you and your family so %HESITATION when you're searching for a duty station you know you try to find that balance of what the navy needs and what the navy wants and what you want and what your family wants for you as far as how to you know progress towards the future so once you develop those four five things that are important to you go out and you find a duty station and an area within a duty station that you know me Stolz demands and you you basically you know express how you feel and what you want it's simple %HESITATION and what you have to be open to %HESITATION other or secondary and tertiary options also 
,,jd_thomas,What are the things I should prioritize when picking housing?,I think that's a question that I should ask you where things are more important you when picking houses %HESITATION my personal thing is %HESITATION %HESITATION when it comes to me I like my own space I like comfort ally garages because I like cars I like to build cars and %HESITATION I like suburbs so those things make me you know happy %HESITATION ideally what you're doing is what you're looking for houses as a service member you're you're trying to %HESITATION eight a positive and productive work of positive and productive home life for you to go back to what you had a stressful day at work so if you have a long hard day at work you know trying to think of the things that you want to have around you when you go home so that could be of %HESITATION open concept single story ranch house with %HESITATION recessed lighting or it could be a one bedroom studio whatever makes you comfortable that you're willing to go home and turn the phones off turn the TV is off it just be happy being home so think about those things were you looking for housing of course you have to find you know someplace that's within your budget 
,,jd_thomas,What options do you have to transfer or change if you or your family needs it?,now that depends on the situation %HESITATION if it's something set family emergency or a %HESITATION you know you know knock on wood %HESITATION a family member you know if I was out there or or an immediate family member found out that there you know save you know cancer stricken or something %HESITATION %HESITATION my personal belief is that you express that that needed that issue early and often with your chain of command and that's the %HESITATION to ensure that the %HESITATION commanding officer understands the severity of of the event %HESITATION %HESITATION this Holly depends on also the command schedule and the demands placed upon it command and your role within those %HESITATION those operations so %HESITATION expressed that needed to issue early and often and %HESITATION explore those options with the command %HESITATION I have not seen or experienced one of %HESITATION command try it that does not do their best to %HESITATION work with the service member to ensure that they have time or the ask you to go home and you know be with the family member do what do you know provide as much support as they came %HESITATION on the other hand in situations where say a spouse has the opportunity of a lifetime to %HESITATION take you know advantage of a a %HESITATION a job opportunity %HESITATION I hate to say it but that your spouse is your mistress and and reality and the navy is your your your husband or your wife at the time you know so you it'll probably be best for you and your wife your with your spouse to work that that situation %HESITATION they may have to %HESITATION you may have to DO bass while they move %HESITATION she may he or she may not be able to take that position it's just something that you have to work out with with your signature significant other 
,,jd_thomas,"How will my relationship with my friends or family members be affected if I take a difficult assignment, and what advice should I give them?",are these your your relationships with your significant other your friends or family be will be affected tremendously %HESITATION you %HESITATION there's there may be some information you may not be able to relate to them and in terms of its severity and %HESITATION what you'll be doing but %HESITATION he he you it is your responsibility to communicate to them that you know %HESITATION that you are on a difficult assignment and that you may %HESITATION require a more support than normal and more patience than normal and %HESITATION that I would use that as a perfect time to take advantage of %HESITATION express in your your need for them as your support system so %HESITATION but is in all in all you'll need them more than their needs 
,,jd_thomas,How early should I get my family involved in the process of planning my next career step?,early as possible home as soon as you are up for a slate or use %HESITATION I would say as soon as you get to your first duty station so as soon as you get there you should always be thinking about what you want to go there %HESITATION we want to do next what what bought what bill it's what options that that may be available for you to do next %HESITATION and how it relates to and how it revolves around what you want to accomplish with your family %HESITATION give you an example for example myself %HESITATION I like to be married in a couple years %HESITATION I'm pursuing a department head and one day be a CEO %HESITATION I would like to go back to Jacksonville that's where I have a rental property my family's from Georgia %HESITATION in say everything goes as planned and I get married have kids I would like my key is to know my parents %HESITATION but in the event that I'm shipped off to say San Diego or nor full or Hawaii or Japan or Spain at just makes it the situation a little bit more you know difficult to deal with so coming up with %HESITATION secondary and tertiary options early and often you know I can better prepare myself and my family and my situation going for 
,,jd_thomas,What has been your favorite place to live? Why?,wow that's a tough one %HESITATION my favorite this own to to size I would say my favorite place to live or favorite places to live we'll probably be you because because a pair and Jacksonville Florida %HESITATION I say you cruise go because it was a total culture shock and it was just an awesome place to to live you know you see the different cultures %HESITATION you see how they their customs how that through the traditions that they live by and and just the ease of of of being a foreigner and living in a different country was just an amazing experience %HESITATION also living in Jacksonville you know I'm a %HESITATION born and raised Georgia boys so %HESITATION been ejected rules like been in south Georgia so %HESITATION I'm the biggest Georgia Bulldogs fan there is so %HESITATION of course got to go to the Georgia Florida games %HESITATION the cocktail party %HESITATION and it was just also be around family and friends while also being able to go to work and you know serve the country 
,,jd_thomas,What is an example of a conflict you had between your career and family life? How did you learn from it?,an example of a conflict between my career and family life %HESITATION %HESITATION probably the %HESITATION I'll I was actually %HESITATION involved in a %HESITATION %HESITATION heavy relationship and want to and %HESITATION the relationship didn't work out simply because you know I had earned my commission and the %HESITATION mob significant other at a time of a %HESITATION you five so %HESITATION rather than %HESITATION get married on navy the navy's circumstances %HESITATION I chose to do you know put it off and %HESITATION that was probably the biggest %HESITATION conflict between the military in my personal life 
,,jd_thomas,How do you manage both career and family effectively?,%HESITATION this comic con to go back to the whole analogy of kind of like to close is allocated to the boat again %HESITATION you you definitely empathize with your family %HESITATION and you understand who you are to them and what you mean to them and your responsibilities and how you want to %HESITATION proceed going for with your family %HESITATION but at the same time you have you know career obligations so that's probably like the biggest balancing job that you ever do as a person you know is difficult is not easy %HESITATION one thing to our will definitely you know say if you don't if you if you don't remember anything up see just remember that you're the neighbor will always be there after you're gone long after you're gone they will be here but when you decide to retire who will be there to support you when you get out and they a something for you to definitely think about you don't want to stand there by yourself or give your flag to or give me your %HESITATION your certificates in your flags to like your mom or something like that you know so keep that in mind when you're about us and home life and work 
,,jd_thomas,What should I get ready to live overseas?,our view there are an event that you're given an opportunity to live overseas I would say %HESITATION short answer everything get everything ready %HESITATION I'm not sure %HESITATION what you'll what that encompasses for you %HESITATION for me it was a total total life changer %HESITATION %HESITATION a lot of people don't bring their cars over there so you need to have to decide to sell your car or you know leave it was someone so that they can maintain it %HESITATION some people have properties %HESITATION so you have to decide whether to sell that property or put it up for rent which means you have to find a property manager or find someone to help take care of it your phone changes because your own totally different networks than you are they did from being over here in the US as opposed to being in Spain or Japan %HESITATION everything everything's going to change %HESITATION but that's something that you know you sit down with %HESITATION your command leadership and you you you dig into these things and say Hey you know try to answer the questions before their **** even family wise %HESITATION what were the living options for a spouse for your spouse and for your children %HESITATION into paying or your cruise girl you know at least %HESITATION mmhm sailors with dependence that were required to live on on base so you know a lot of people you know had their children in school and their families lived in on base with %HESITATION so those are things that you have to ask the yourself ask a question before forget says and sometimes unfortunately things fall between the cracks because no one thought about it but it's up to you as the service member to do that 
,,jd_thomas,What resources should I look for when I know I am moving to a location?,so you're moving to a new location or say a new command first thing you should do is reach out to your sponsor %HESITATION %HESITATION typically %HESITATION commands will sign a sponsor to you because you're a new addition to the command and that person will be you know similar in rain age or you know something similar to what you have and what you are excuse me so %HESITATION reach out to that sponsor if you haven't %HESITATION got a sponsor %HESITATION reach out to the command nine and I'm set a time each command has a website %HESITATION to get in touch with and that command typically %HESITATION probably you know for five months or maybe even further out maybe about a year %HESITATION before your due to arrive they'll send out a welcome aboard package which includes names of sponsor name phone numbers command information email addresses and things of that nature %HESITATION it will also allow you to get in touch with say the %HESITATION command all but some in which is typically a navy %HESITATION a spouse of someone in the command who's in charge of helping your family get acclimated to the new area and you'll reach out through your sponsor and through that welcome aboard package you'll be able to find schools %HESITATION living areas %HESITATION housing opportunities %HESITATION religious %HESITATION services %HESITATION just about any and everything that you made the that those parts they'll be able to help you out %HESITATION another resource would be the command CMC %HESITATION or the sea of sea I which is the command Massachusetts so he or she %HESITATION will always have a plethora of resources to help you get acclimated to the new command and the new area 
,,jd_thomas,What kind of things may fall between the cracks when moving?,I thank them for their fall through the cracks typically offer my experience %HESITATION were cell phone plans %HESITATION forget a council you know Verizon T. mobile sprint that thing %HESITATION car insurance %HESITATION a lot of people don't counselor car insurance %HESITATION services %HESITATION home services like you know electric you know water cable bills and things things of that nature %HESITATION and also %HESITATION just been you know I was a to prevent things from falling through the cracks think about the things that you do daily and how it may change when you transfer %HESITATION I just think simple things simple and think about the basics my what changes and that'll help you to %HESITATION %HESITATION prevent things from falling through the cracks 
,,jd_thomas,What should I get ready before I deploy?,%HESITATION before deploying %HESITATION you should get into my S. A. you're downsizing so %HESITATION think about havin a say a two bedroom apartment full of items and now you're being limited to a %HESITATION two foot lockers and a B. what things do you absolutely need that you can't live without for the next nine months %HESITATION a lot of people decide to bring you know say %HESITATION %HESITATION three or four says %HESITATION you know liberty close %HESITATION %HESITATION gym clothes for working out because you still have to stay in some some sort of shape %HESITATION a lot of people get care or have room for care packages safelite protein %HESITATION peanut butter you know the little things that you can sit in your rack when you're like going to your happy place it in a day %HESITATION I light Reese's cups you know I don't even to offer but you know things like that %HESITATION definitely say a laptop %HESITATION your phone which you know you keep on wifi you know watch movies in your spare time %HESITATION I just things that you'd like us so you don't extras of toiletries and things that you just you can't live without but my big thing is uniforms %HESITATION liberty closed %HESITATION things to do in my spare time that I thought you know enjoy doing and you know little snacks and things of that nature 
,,jd_thomas,How do you stay in touch with family?,%HESITATION well that's that's kind of easy one on nowadays with the advances in technology it's kind of easy %HESITATION typically every ship you know has or every command is %HESITATION computers available for you to you know do work with an access %HESITATION so you know whenever you have time you know it's just you can get on and get on say Facebook for a few minutes or get on to your email and your family have like you should email you can email along you know every so often or you know whenever you have time to email your family or face a Facebook and family if this allow %HESITATION also %HESITATION sometimes the ships have phone something like yours have %HESITATION phones as you can you know you still use calling Carson call home %HESITATION but typically I would keep in touch with my family and friends and significant others through %HESITATION email while we're out to sea and once you pull into port %HESITATION just like the rest assured you'll be searching for wifi and trying to log also is you can call home and call your mom call your your girl were you born %HESITATION you know whatever that may be so 
,,jd_thomas,How do you ensure your family is taken care of when you are away?,to ensure that your your family's taking care of is this this %HESITATION all about planning and thinking that thing in the heat of so you think about the things that you typically do day in and day out there will not be done if you are there so 
,,jd_thomas,What is the biggest failure you ever had and what did you learn from it?,%HESITATION the biggest failure that I have ever have a problem to be being kicked out of flight school %HESITATION as an answer %HESITATION it definitely made me feel the lowest of the low I felt like a total loser and that life was pretty much coming to an end %HESITATION I feel like I left my family that I let my family down my friends down my community down %HESITATION but most of all let myself down %HESITATION but that was a learning lesson and did help me to build a strong relationship with god you know %HESITATION because once you're in a situation like that we feel like you lose and everything you go back to what you know and that's you know Hey I need to talk to somebody in that somebody was gone out for me and %HESITATION he definitely taught me to be a more positive person to always look at the bright side %HESITATION to always look at the the positive things in life is and people and %HESITATION it also prompted me to become more of a surge warfare officer %HESITATION and I felt like that was like the biggest and best thing for me you know possible %HESITATION Bennis was amazing %HESITATION the little leadership opportunities that I get day in and day out from a peer standpoint from a subordinate stamp form and even as a %HESITATION dip division officer and you know some day soon the department here %HESITATION the leadership opportunities among diverse and you know do the different backgrounds that you're able to interact with everyday justice in this and you know just your toolbox is constantly fills up with tools and more things to learn more things to do and it's amazing 
,,jd_thomas,What are the failures for which you are the most unhappy?,%HESITATION the failures that out I think that makes me the most unhappy we'll probably be personal failures as in %HESITATION room failed relationships with friends fan out failed relationships with you know say girlfriends %HESITATION and even professionally were things that I feel as a person that I could have done better at managing those situations you know being more positive being more helpful being less selfish and more selfless %HESITATION those are the things that I think about a day in and day out and but on a positive note they help me to build better relationships going for 
,,jd_thomas,How accepting of failure is this work environment when a good and honest effort was made?,I think these small communities very accepting of failure %HESITATION effort is just about everything %HESITATION as AJ %HESITATION as a person if you were striving to you know do better you're doing all the right things but you're coming up short there will always be someone senior some peer even subordinates that are there to support you and help you get through in your deal 
,,jd_thomas,What are sources of support when you took a chance and the result was poor?,our sources of support %HESITATION it depends on where you're at and the situation %HESITATION our first say your senior listed %HESITATION the chiefs master chief since she is always there to help you get through whatever you need to all that might be a little wall with it but %HESITATION I think that ninety nine and I'm still trying to give you some some good and positive advice %HESITATION specially if you're if you're genuine and honest with you know your efforts %HESITATION your department is %HESITATION you department has always have support you %HESITATION they might not have as much time as you'd like to devote to your issue but they're always there to help %HESITATION and of course your excellent I have not experience one X. O. R. C. O. that that doesn't have the time to sit and help you with an issue of whether through you know directly to themselves or or or through some other resource 
,,jd_thomas,"How does someone recover from a professional ""bump in the road""?",%HESITATION how does someone recover to a failure or bump in the road is is simple it's it's kind of like football well it's a lot like football on running backs they're always taught to keep your legs move if you get into a tough spot close the bottle as tight as you can which in this situation would be the goal that you're trying to obtain put your head down and just keep the leg moving so I say that as an analogy to say Hey if you run into a bump in the road always keep your goal in mind embrace it and just keep working towards that goal keep pushing keep pushing keep pushing that never give up if you give up that's when the answer becomes no that's the moment that you give up and you drop the ball or you stop move your legs that's when the answer becomes no and you fail so just keep going keep moving it might you might not going the right direction we're gonna miles an hour in one direction or somewhere but just keep your legs moving and just embrace your goal what you're trying to obtain just keep 
,,jd_thomas,What was a pivotal moment in your career/life?,there were several several proven moments %HESITATION I would say the first would be my decision to join the military that was probably the biggest ever mom it %HESITATION out of the mall %HESITATION I had a %HESITATION up but decent situation back home of a job and inspiring career and I'll possible chance at medical school %HESITATION but I felt like the world was too big and there was more of it to see them to be tend to you know kind of confined myself to to one area at that time so %HESITATION that decision to leave %HESITATION helps with the Georgia to join the world's greatest navy was probably the biggest %HESITATION and most of a point my my life 
,,jd_thomas,What's the biggest risk you've taken in your career?,wow that's a that's a that's a tough one %HESITATION as a slow %HESITATION you take risks everyday and %HESITATION I've had to %HESITATION make risky decisions like I said just about two or three times a day there was some issue that involved to be taking a risk either on a sailor or on the program or just operate the ship %HESITATION the big thing here is to not kill anyone and not break anything %HESITATION and also understand that you have you know resources available that you're not alone %HESITATION and I think that was like the the big three %HESITATION but you take risks everyday and %HESITATION one in particular would be %HESITATION personnel issues %HESITATION there was %HESITATION %HESITATION at one time there was a %HESITATION a do you say that it was going through some %HESITATION problems with a a junior officer and do you also was actually making advances toward the junior sailor and %HESITATION I was approached by the Jews sailor and told the situation and I thought it was my best judgment was to hell it at the lowest level which was with me and informing my immediate supervisor %HESITATION which was a second tour %HESITATION debate division officer so %HESITATION proceeded to counsel the %HESITATION junior officer who is a little bit ahead of me at a time and %HESITATION for my second tour Divo and %HESITATION for while %HESITATION the issue was solved %HESITATION on to the Vance is kept happening and there I ended up bringing it up to a department head and %HESITATION after part we have gotten got window at doc told that part we hear about it of the CIOS informed on but because of my prior knowledge of the situation I received a %HESITATION letter %HESITATION reprimand %HESITATION simply because I had known about the situation for sometime so that was you could say I was a bad you know judgment on my end %HESITATION but I was want to risk because I I took you know is you don't want to be a good leader want to you know be able to handle the situation at the lowest level so 
,,jd_thomas,What is the most dangerous thing you've ever done on the job?,well the most dangerous thing I've ever done on the job was probably botox as a %HESITATION the boat officer %HESITATION we had to %HESITATION transfer %HESITATION probably about ten sailors from our DDG %HESITATION to a %HESITATION a transport ship which was %HESITATION I can't remember exactly what type of ship it was but it was like it was almost like a %HESITATION okay a messy Ron Shipp so we had we had to %HESITATION transport about two sailors from one ship to the next and %HESITATION it was kind of like some some choppy waters so %HESITATION the %HESITATION seas were 
,,jd_thomas,Where have you been in port?,to %HESITATION %HESITATION I've been all over the world %HESITATION I've been to Marseilles France I've been to do by I've been to Bahrain I've been to of course your cruise go %HESITATION side pain in Brunei Singapore Philippines %HESITATION 
